time,projectId,userId,rr
1667997087.0,SCAI_PILOT,user_sensei_642,721
1667997087.001,SCAI_PILOT,user_sensei_642,730
1667997088.0,SCAI_PILOT,user_sensei_642,734
1667997088.001,SCAI_PILOT,user_sensei_642,740
1667997090.0,SCAI_PILOT,user_sensei_642,789
1667997091.0,SCAI_PILOT,user_sensei_642,817
1667997091.001,SCAI_PILOT,user_sensei_642,752
1667997091.002,SCAI_PILOT,user_sensei_642,771
1667997093.0,SCAI_PILOT,user_sensei_642,799
1667997093.001,SCAI_PILOT,user_sensei_642,749
1667997093.002,SCAI_PILOT,user_sensei_642,717
1667997095.0,SCAI_PILOT,user_sensei_642,727
1667997096.0,SCAI_PILOT,user_sensei_642,740
1667997096.001,SCAI_PILOT,user_sensei_642,701
1667997096.002,SCAI_PILOT,user_sensei_642,745
1667997098.0,SCAI_PILOT,user_sensei_642,809
1667997099.0,SCAI_PILOT,user_sensei_642,829
1667997099.001,SCAI_PILOT,user_sensei_642,780
1667997099.002,SCAI_PILOT,user_sensei_642,787
1667997101.0,SCAI_PILOT,user_sensei_642,788
1667997101.001,SCAI_PILOT,user_sensei_642,797
1667997103.0,SCAI_PILOT,user_sensei_642,758
1667997103.001,SCAI_PILOT,user_sensei_642,746
1667997104.0,SCAI_PILOT,user_sensei_642,751
1667997104.001,SCAI_PILOT,user_sensei_642,730
1667997106.0,SCAI_PILOT,user_sensei_642,734
1667997106.001,SCAI_PILOT,user_sensei_642,684
1667997107.0,SCAI_PILOT,user_sensei_642,806
1667997107.001,SCAI_PILOT,user_sensei_642,773
1667997109.0,SCAI_PILOT,user_sensei_642,776
1667997109.001,SCAI_PILOT,user_sensei_642,768
1667997109.002,SCAI_PILOT,user_sensei_642,797
1667997111.0,SCAI_PILOT,user_sensei_642,778
1667997112.0,SCAI_PILOT,user_sensei_642,732
1667997112.001,SCAI_PILOT,user_sensei_642,741
1667997112.002,SCAI_PILOT,user_sensei_642,752
1667997115.0,SCAI_PILOT,user_sensei_642,796
1667997115.001,SCAI_PILOT,user_sensei_642,733
1667997117.0,SCAI_PILOT,user_sensei_642,789
1667997117.001,SCAI_PILOT,user_sensei_642,769
1667997119.0,SCAI_PILOT,user_sensei_642,745
1667997119.001,SCAI_PILOT,user_sensei_642,698
1667997120.0,SCAI_PILOT,user_sensei_642,709
1667997122.0,SCAI_PILOT,user_sensei_642,732
1667997123.0,SCAI_PILOT,user_sensei_642,782
1667997124.0,SCAI_PILOT,user_sensei_642,865
1667997125.0,SCAI_PILOT,user_sensei_642,1602
1667997125.001,SCAI_PILOT,user_sensei_642,851
1667997127.0,SCAI_PILOT,user_sensei_642,719
1667997128.0,SCAI_PILOT,user_sensei_642,696
1667997128.001,SCAI_PILOT,user_sensei_642,668
1667997128.002,SCAI_PILOT,user_sensei_642,1032
1667997250.0,SCAI_PILOT,user_sensei_642,701
1667997250.001,SCAI_PILOT,user_sensei_642,697
1667997252.0,SCAI_PILOT,user_sensei_642,680
1667997253.0,SCAI_PILOT,user_sensei_642,689
1667997253.001,SCAI_PILOT,user_sensei_642,676
1667997561.0,SCAI_PILOT,user_sensei_642,673
1667997579.0,SCAI_PILOT,user_sensei_642,560
1667997579.001,SCAI_PILOT,user_sensei_642,807
1667997579.002,SCAI_PILOT,user_sensei_642,727
1667997584.0,SCAI_PILOT,user_sensei_642,786
1667997585.0,SCAI_PILOT,user_sensei_642,876
1667997633.0,SCAI_PILOT,user_sensei_642,700
1667997633.001,SCAI_PILOT,user_sensei_642,727
1667997633.002,SCAI_PILOT,user_sensei_642,717
1667997635.0,SCAI_PILOT,user_sensei_642,695
1667997635.001,SCAI_PILOT,user_sensei_642,741
1667997667.0,SCAI_PILOT,user_sensei_642,705
1667997669.0,SCAI_PILOT,user_sensei_642,725
1667997669.001,SCAI_PILOT,user_sensei_642,701
1667997670.0,SCAI_PILOT,user_sensei_642,834
1667997670.001,SCAI_PILOT,user_sensei_642,627
1667997672.0,SCAI_PILOT,user_sensei_642,692
1667997672.001,SCAI_PILOT,user_sensei_642,708
1667997673.0,SCAI_PILOT,user_sensei_642,732
1667997680.0,SCAI_PILOT,user_sensei_642,950
1667997680.001,SCAI_PILOT,user_sensei_642,1242
1667997683.0,SCAI_PILOT,user_sensei_642,1389
1667997685.0,SCAI_PILOT,user_sensei_642,698
1667997686.0,SCAI_PILOT,user_sensei_642,747
1667997686.001,SCAI_PILOT,user_sensei_642,718
1667997719.0,SCAI_PILOT,user_sensei_642,1252
1667997720.0,SCAI_PILOT,user_sensei_642,890
1667997721.0,SCAI_PILOT,user_sensei_642,1441
1667997722.0,SCAI_PILOT,user_sensei_642,974
1667997729.0,SCAI_PILOT,user_sensei_642,681
1667997734.0,SCAI_PILOT,user_sensei_642,1095
