projectId,userId,time,hr
SCAI-ECG-BP,user_sensei_642,1667910941.616,-401
SCAI-ECG-BP,user_sensei_642,1667910942.616,-401
SCAI-ECG-BP,user_sensei_642,1667910943.616,247
SCAI-ECG-BP,user_sensei_642,1667910944.616,160
SCAI-ECG-BP,user_sensei_642,1667910945.616,122
SCAI-ECG-BP,user_sensei_642,1667910946.616,107
SCAI-ECG-BP,user_sensei_642,1667910947.616,103
SCAI-ECG-BP,user_sensei_642,1667910948.616,70
SCAI-ECG-BP,user_sensei_642,1667910949.616,73
SCAI-ECG-BP,user_sensei_642,1667910950.616,80
SCAI-ECG-BP,user_sensei_642,1667910951.616,85
SCAI-ECG-BP,user_sensei_642,1667910952.616,84
SCAI-ECG-BP,user_sensei_642,1667910953.616,84
SCAI-ECG-BP,user_sensei_642,1667910954.616,83
SCAI-ECG-BP,user_sensei_642,1667910955.616,83
SCAI-ECG-BP,user_sensei_642,1667910956.616,82
SCAI-ECG-BP,user_sensei_642,1667910957.616,82
SCAI-ECG-BP,user_sensei_642,1667910958.616,81
SCAI-ECG-BP,user_sensei_642,1667910959.616,81
SCAI-ECG-BP,user_sensei_642,1667910960.616,80
SCAI-ECG-BP,user_sensei_642,1667910961.616,80
SCAI-ECG-BP,user_sensei_642,1667910962.616,79
SCAI-ECG-BP,user_sensei_642,1667910963.616,79
SCAI-ECG-BP,user_sensei_642,1667910964.616,79
SCAI-ECG-BP,user_sensei_642,1667910965.616,79
SCAI-ECG-BP,user_sensei_642,1667910966.616,80
SCAI-ECG-BP,user_sensei_642,1667910967.616,81
SCAI-ECG-BP,user_sensei_642,1667910968.616,82
SCAI-ECG-BP,user_sensei_642,1667910969.616,83
SCAI-ECG-BP,user_sensei_642,1667910970.616,84
SCAI-ECG-BP,user_sensei_642,1667910971.616,84
SCAI-ECG-BP,user_sensei_642,1667910972.616,85
SCAI-ECG-BP,user_sensei_642,1667910973.616,86
SCAI-ECG-BP,user_sensei_642,1667910974.616,87
SCAI-ECG-BP,user_sensei_642,1667910975.616,88
SCAI-ECG-BP,user_sensei_642,1667910976.616,89
SCAI-ECG-BP,user_sensei_642,1667910977.616,90
SCAI-ECG-BP,user_sensei_642,1667910978.616,92
SCAI-ECG-BP,user_sensei_642,1667910979.616,93
SCAI-ECG-BP,user_sensei_642,1667910980.616,93
SCAI-ECG-BP,user_sensei_642,1667910981.616,93
SCAI-ECG-BP,user_sensei_642,1667910982.616,93
SCAI-ECG-BP,user_sensei_642,1667910983.616,92
SCAI-ECG-BP,user_sensei_642,1667910984.616,91
SCAI-ECG-BP,user_sensei_642,1667910985.616,89
SCAI-ECG-BP,user_sensei_642,1667910986.616,88
SCAI-ECG-BP,user_sensei_642,1667910987.616,86
SCAI-ECG-BP,user_sensei_642,1667910988.616,84
SCAI-ECG-BP,user_sensei_642,1667910989.616,82
SCAI-ECG-BP,user_sensei_642,1667910990.617,80
SCAI-ECG-BP,user_sensei_642,1667910991.616,80
SCAI-ECG-BP,user_sensei_642,1667910992.616,79
SCAI-ECG-BP,user_sensei_642,1667910993.617,79
SCAI-ECG-BP,user_sensei_642,1667910994.616,79
SCAI-ECG-BP,user_sensei_642,1667910995.616,79
SCAI-ECG-BP,user_sensei_642,1667910996.616,79
SCAI-ECG-BP,user_sensei_642,1667910997.616,79
SCAI-ECG-BP,user_sensei_642,1667910998.616,79
SCAI-ECG-BP,user_sensei_642,1667910999.616,80
SCAI-ECG-BP,user_sensei_642,1667911000.616,81
SCAI-ECG-BP,user_sensei_642,1667911001.616,82
SCAI-ECG-BP,user_sensei_642,1667911002.616,82
SCAI-ECG-BP,user_sensei_642,1667911003.616,83
SCAI-ECG-BP,user_sensei_642,1667911004.616,83
SCAI-ECG-BP,user_sensei_642,1667911005.616,84
SCAI-ECG-BP,user_sensei_642,1667911006.616,84
SCAI-ECG-BP,user_sensei_642,1667911007.616,85
SCAI-ECG-BP,user_sensei_642,1667911008.616,85
SCAI-ECG-BP,user_sensei_642,1667911009.616,85
SCAI-ECG-BP,user_sensei_642,1667911010.616,85
SCAI-ECG-BP,user_sensei_642,1667911011.616,86
SCAI-ECG-BP,user_sensei_642,1667911012.616,86
SCAI-ECG-BP,user_sensei_642,1667911013.616,86
SCAI-ECG-BP,user_sensei_642,1667911014.616,86
SCAI-ECG-BP,user_sensei_642,1667911015.616,86
SCAI-ECG-BP,user_sensei_642,1667911016.616,86
SCAI-ECG-BP,user_sensei_642,1667911017.616,85
SCAI-ECG-BP,user_sensei_642,1667911018.616,85
SCAI-ECG-BP,user_sensei_642,1667911019.616,85
SCAI-ECG-BP,user_sensei_642,1667911020.616,85
SCAI-ECG-BP,user_sensei_642,1667911021.616,84
SCAI-ECG-BP,user_sensei_642,1667911022.616,84
SCAI-ECG-BP,user_sensei_642,1667911023.616,84
SCAI-ECG-BP,user_sensei_642,1667911024.616,83
SCAI-ECG-BP,user_sensei_642,1667911025.616,83
SCAI-ECG-BP,user_sensei_642,1667911026.616,83
SCAI-ECG-BP,user_sensei_642,1667911027.616,82
SCAI-ECG-BP,user_sensei_642,1667911028.616,82
SCAI-ECG-BP,user_sensei_642,1667911029.616,82
SCAI-ECG-BP,user_sensei_642,1667911030.616,81
SCAI-ECG-BP,user_sensei_642,1667911031.616,81
SCAI-ECG-BP,user_sensei_642,1667911032.616,82
SCAI-ECG-BP,user_sensei_642,1667911033.616,82
SCAI-ECG-BP,user_sensei_642,1667911034.616,82
SCAI-ECG-BP,user_sensei_642,1667911035.616,83
SCAI-ECG-BP,user_sensei_642,1667911036.616,83
SCAI-ECG-BP,user_sensei_642,1667911037.616,82
SCAI-ECG-BP,user_sensei_642,1667911038.616,82
SCAI-ECG-BP,user_sensei_642,1667911039.616,82
SCAI-ECG-BP,user_sensei_642,1667911040.616,81
SCAI-ECG-BP,user_sensei_642,1667911041.616,81
SCAI-ECG-BP,user_sensei_642,1667911042.616,80
SCAI-ECG-BP,user_sensei_642,1667911043.616,80
SCAI-ECG-BP,user_sensei_642,1667911044.616,80
SCAI-ECG-BP,user_sensei_642,1667911045.616,80
SCAI-ECG-BP,user_sensei_642,1667911046.616,80
SCAI-ECG-BP,user_sensei_642,1667911047.616,80
SCAI-ECG-BP,user_sensei_642,1667911048.616,80
SCAI-ECG-BP,user_sensei_642,1667911049.616,80
SCAI-ECG-BP,user_sensei_642,1667911050.616,80
SCAI-ECG-BP,user_sensei_642,1667911051.616,79
SCAI-ECG-BP,user_sensei_642,1667911052.616,79
SCAI-ECG-BP,user_sensei_642,1667911053.616,78
SCAI-ECG-BP,user_sensei_642,1667911054.616,78
SCAI-ECG-BP,user_sensei_642,1667911055.616,78
SCAI-ECG-BP,user_sensei_642,1667911056.616,78
SCAI-ECG-BP,user_sensei_642,1667911057.616,78
SCAI-ECG-BP,user_sensei_642,1667911058.616,78
SCAI-ECG-BP,user_sensei_642,1667911059.616,79
SCAI-ECG-BP,user_sensei_642,1667911060.616,78
SCAI-ECG-BP,user_sensei_642,1667911061.616,78
SCAI-ECG-BP,user_sensei_642,1667911062.616,78
SCAI-ECG-BP,user_sensei_642,1667911063.616,77
SCAI-ECG-BP,user_sensei_642,1667911064.616,77
SCAI-ECG-BP,user_sensei_642,1667911065.616,78
SCAI-ECG-BP,user_sensei_642,1667911066.616,78
SCAI-ECG-BP,user_sensei_642,1667911067.616,79
SCAI-ECG-BP,user_sensei_642,1667911068.616,80
SCAI-ECG-BP,user_sensei_642,1667911069.616,80
SCAI-ECG-BP,user_sensei_642,1667911070.616,81
SCAI-ECG-BP,user_sensei_642,1667911071.616,80
SCAI-ECG-BP,user_sensei_642,1667911072.616,80
SCAI-ECG-BP,user_sensei_642,1667911073.616,79
SCAI-ECG-BP,user_sensei_642,1667911074.616,79
SCAI-ECG-BP,user_sensei_642,1667911075.616,78
SCAI-ECG-BP,user_sensei_642,1667911076.616,78
SCAI-ECG-BP,user_sensei_642,1667911077.616,79
SCAI-ECG-BP,user_sensei_642,1667911078.616,80
SCAI-ECG-BP,user_sensei_642,1667911079.617,82
SCAI-ECG-BP,user_sensei_642,1667911080.616,83
SCAI-ECG-BP,user_sensei_642,1667911081.616,85
SCAI-ECG-BP,user_sensei_642,1667911082.617,86
SCAI-ECG-BP,user_sensei_642,1667911083.616,86
SCAI-ECG-BP,user_sensei_642,1667911084.616,86
SCAI-ECG-BP,user_sensei_642,1667911085.616,85
SCAI-ECG-BP,user_sensei_642,1667911086.616,84
SCAI-ECG-BP,user_sensei_642,1667911087.616,82
SCAI-ECG-BP,user_sensei_642,1667911088.616,81
SCAI-ECG-BP,user_sensei_642,1667911089.616,80
SCAI-ECG-BP,user_sensei_642,1667911090.616,79
SCAI-ECG-BP,user_sensei_642,1667911091.616,79
SCAI-ECG-BP,user_sensei_642,1667911092.616,79
SCAI-ECG-BP,user_sensei_642,1667911093.616,79
SCAI-ECG-BP,user_sensei_642,1667911094.616,79
SCAI-ECG-BP,user_sensei_642,1667911095.616,80
SCAI-ECG-BP,user_sensei_642,1667911096.616,82
SCAI-ECG-BP,user_sensei_642,1667911097.616,83
SCAI-ECG-BP,user_sensei_642,1667911098.616,85
SCAI-ECG-BP,user_sensei_642,1667911099.616,87
SCAI-ECG-BP,user_sensei_642,1667911100.616,88
SCAI-ECG-BP,user_sensei_642,1667911101.616,89
SCAI-ECG-BP,user_sensei_642,1667911102.616,90
SCAI-ECG-BP,user_sensei_642,1667911103.616,90
SCAI-ECG-BP,user_sensei_642,1667911104.616,89
SCAI-ECG-BP,user_sensei_642,1667911105.616,88
SCAI-ECG-BP,user_sensei_642,1667911106.616,86
SCAI-ECG-BP,user_sensei_642,1667911107.616,84
SCAI-ECG-BP,user_sensei_642,1667911108.616,82
SCAI-ECG-BP,user_sensei_642,1667911109.616,80
SCAI-ECG-BP,user_sensei_642,1667911110.616,78
SCAI-ECG-BP,user_sensei_642,1667911111.616,77
SCAI-ECG-BP,user_sensei_642,1667911112.616,77
SCAI-ECG-BP,user_sensei_642,1667911113.616,76
SCAI-ECG-BP,user_sensei_642,1667911114.616,76
SCAI-ECG-BP,user_sensei_642,1667911115.616,75
SCAI-ECG-BP,user_sensei_642,1667911116.616,75
SCAI-ECG-BP,user_sensei_642,1667911117.616,74
SCAI-ECG-BP,user_sensei_642,1667911118.616,73
SCAI-ECG-BP,user_sensei_642,1667911119.616,72
SCAI-ECG-BP,user_sensei_642,1667911120.616,71
SCAI-ECG-BP,user_sensei_642,1667911121.616,69
SCAI-ECG-BP,user_sensei_642,1667911122.616,68
SCAI-ECG-BP,user_sensei_642,1667911123.616,67
SCAI-ECG-BP,user_sensei_642,1667911124.616,67
SCAI-ECG-BP,user_sensei_642,1667911125.616,67
SCAI-ECG-BP,user_sensei_642,1667911126.616,67
SCAI-ECG-BP,user_sensei_642,1667911127.616,67
SCAI-ECG-BP,user_sensei_642,1667911128.616,67
SCAI-ECG-BP,user_sensei_642,1667911129.616,68
SCAI-ECG-BP,user_sensei_642,1667911130.616,69
SCAI-ECG-BP,user_sensei_642,1667911131.616,69
SCAI-ECG-BP,user_sensei_642,1667911132.616,70
SCAI-ECG-BP,user_sensei_642,1667911133.616,70
SCAI-ECG-BP,user_sensei_642,1667911134.616,70
SCAI-ECG-BP,user_sensei_642,1667911135.616,70
SCAI-ECG-BP,user_sensei_642,1667911136.616,70
SCAI-ECG-BP,user_sensei_642,1667911137.616,70
SCAI-ECG-BP,user_sensei_642,1667911138.616,70
SCAI-ECG-BP,user_sensei_642,1667911139.616,70
SCAI-ECG-BP,user_sensei_642,1667911140.616,70
SCAI-ECG-BP,user_sensei_642,1667911141.616,70
SCAI-ECG-BP,user_sensei_642,1667911142.616,70
