,0,1,2,3
0,89.74358974358975,85.65217391304348,86.64987405541562,86.81626928471248
1,88.10810810810811,89.33975240715269,85.52036199095022,84.9570200573066
2,89.69072164948454,85.8806404657933,84.92307692307692,84.97913769123782
3,90.625,87.422934648582,84.22619047619048,83.5820895522388
