projectId,userId,time,rr
SCAI-ECG-BP,user_sensei_223,1668437746.689,0
SCAI-ECG-BP,user_sensei_223,1668437747.689,0
SCAI-ECG-BP,user_sensei_223,1668437748.689,0
SCAI-ECG-BP,user_sensei_223,1668437749.689,0
SCAI-ECG-BP,user_sensei_223,1668437750.689,0
SCAI-ECG-BP,user_sensei_223,1668437751.689,0
SCAI-ECG-BP,user_sensei_223,1668437752.689,0
SCAI-ECG-BP,user_sensei_223,1668437753.689,0
SCAI-ECG-BP,user_sensei_223,1668437754.689,0
SCAI-ECG-BP,user_sensei_223,1668437755.689,0
SCAI-ECG-BP,user_sensei_223,1668437756.689,0
SCAI-ECG-BP,user_sensei_223,1668437757.689,0
SCAI-ECG-BP,user_sensei_223,1668437758.689,0
SCAI-ECG-BP,user_sensei_223,1668437759.689,0
SCAI-ECG-BP,user_sensei_223,1668437760.689,0
SCAI-ECG-BP,user_sensei_223,1668437761.689,0
SCAI-ECG-BP,user_sensei_223,1668437762.689,0
SCAI-ECG-BP,user_sensei_223,1668437763.689,0
SCAI-ECG-BP,user_sensei_223,1668437764.689,0
SCAI-ECG-BP,user_sensei_223,1668437765.689,0
SCAI-ECG-BP,user_sensei_223,1668437766.689,0
SCAI-ECG-BP,user_sensei_223,1668437767.689,0
SCAI-ECG-BP,user_sensei_223,1668437768.689,0
SCAI-ECG-BP,user_sensei_223,1668437769.689,0
SCAI-ECG-BP,user_sensei_223,1668437773.682,0
SCAI-ECG-BP,user_sensei_223,1668437774.682,0
SCAI-ECG-BP,user_sensei_223,1668437775.682,0
SCAI-ECG-BP,user_sensei_223,1668437776.682,0
SCAI-ECG-BP,user_sensei_223,1668437777.682,0
SCAI-ECG-BP,user_sensei_223,1668437778.682,0
SCAI-ECG-BP,user_sensei_223,1668437779.682,0
SCAI-ECG-BP,user_sensei_223,1668437780.682,0
SCAI-ECG-BP,user_sensei_223,1668437781.682,0
SCAI-ECG-BP,user_sensei_223,1668437782.682,0
SCAI-ECG-BP,user_sensei_223,1668437783.682,0
SCAI-ECG-BP,user_sensei_223,1668437784.682,0
SCAI-ECG-BP,user_sensei_223,1668437785.682,0
SCAI-ECG-BP,user_sensei_223,1668437786.682,0
SCAI-ECG-BP,user_sensei_223,1668437787.682,0
SCAI-ECG-BP,user_sensei_223,1668437788.682,0
SCAI-ECG-BP,user_sensei_223,1668437789.682,0
SCAI-ECG-BP,user_sensei_223,1668437790.682,0
SCAI-ECG-BP,user_sensei_223,1668437791.682,0
SCAI-ECG-BP,user_sensei_223,1668437792.682,0
SCAI-ECG-BP,user_sensei_223,1668437793.682,0
SCAI-ECG-BP,user_sensei_223,1668437794.682,0
SCAI-ECG-BP,user_sensei_223,1668437795.682,0
SCAI-ECG-BP,user_sensei_223,1668437796.682,0
SCAI-ECG-BP,user_sensei_223,1668437797.682,0
SCAI-ECG-BP,user_sensei_223,1668437798.682,0
SCAI-ECG-BP,user_sensei_223,1668437799.682,0
SCAI-ECG-BP,user_sensei_223,1668437800.682,0
SCAI-ECG-BP,user_sensei_223,1668437801.682,0
SCAI-ECG-BP,user_sensei_223,1668437802.682,0
SCAI-ECG-BP,user_sensei_223,1668437803.682,0
SCAI-ECG-BP,user_sensei_223,1668437804.682,0
SCAI-ECG-BP,user_sensei_223,1668437805.682,0
SCAI-ECG-BP,user_sensei_223,1668437806.682,0
SCAI-ECG-BP,user_sensei_223,1668437807.682,8
SCAI-ECG-BP,user_sensei_223,1668437808.682,8
SCAI-ECG-BP,user_sensei_223,1668437809.682,8
SCAI-ECG-BP,user_sensei_223,1668437810.682,9
SCAI-ECG-BP,user_sensei_223,1668437811.682,9
SCAI-ECG-BP,user_sensei_223,1668437812.682,9
SCAI-ECG-BP,user_sensei_223,1668437813.682,9
SCAI-ECG-BP,user_sensei_223,1668437814.682,9
SCAI-ECG-BP,user_sensei_223,1668437815.682,9
SCAI-ECG-BP,user_sensei_223,1668437816.682,9
SCAI-ECG-BP,user_sensei_223,1668437817.682,9
SCAI-ECG-BP,user_sensei_223,1668437818.682,9
SCAI-ECG-BP,user_sensei_223,1668437819.682,9
SCAI-ECG-BP,user_sensei_223,1668437820.682,9
SCAI-ECG-BP,user_sensei_223,1668437821.682,9
SCAI-ECG-BP,user_sensei_223,1668437822.682,9
SCAI-ECG-BP,user_sensei_223,1668437823.682,9
SCAI-ECG-BP,user_sensei_223,1668437824.682,9
SCAI-ECG-BP,user_sensei_223,1668437825.682,9
SCAI-ECG-BP,user_sensei_223,1668437826.682,9
SCAI-ECG-BP,user_sensei_223,1668437827.682,9
SCAI-ECG-BP,user_sensei_223,1668437828.682,9
SCAI-ECG-BP,user_sensei_223,1668437829.682,9
SCAI-ECG-BP,user_sensei_223,1668437830.682,9
SCAI-ECG-BP,user_sensei_223,1668437831.682,10
SCAI-ECG-BP,user_sensei_223,1668437832.682,10
SCAI-ECG-BP,user_sensei_223,1668437833.682,10
SCAI-ECG-BP,user_sensei_223,1668437834.682,10
SCAI-ECG-BP,user_sensei_223,1668437835.682,10
SCAI-ECG-BP,user_sensei_223,1668437836.682,12
SCAI-ECG-BP,user_sensei_223,1668437837.682,12
SCAI-ECG-BP,user_sensei_223,1668437838.682,12
SCAI-ECG-BP,user_sensei_223,1668437839.682,12
SCAI-ECG-BP,user_sensei_223,1668437840.682,12
SCAI-ECG-BP,user_sensei_223,1668437841.682,12
SCAI-ECG-BP,user_sensei_223,1668437842.682,12
SCAI-ECG-BP,user_sensei_223,1668437843.682,12
SCAI-ECG-BP,user_sensei_223,1668437844.682,12
SCAI-ECG-BP,user_sensei_223,1668437845.682,12
SCAI-ECG-BP,user_sensei_223,1668437846.682,12
SCAI-ECG-BP,user_sensei_223,1668437847.682,12
SCAI-ECG-BP,user_sensei_223,1668437848.682,12
SCAI-ECG-BP,user_sensei_223,1668437849.682,12
SCAI-ECG-BP,user_sensei_223,1668437850.682,12
SCAI-ECG-BP,user_sensei_223,1668437851.682,12
SCAI-ECG-BP,user_sensei_223,1668437852.682,12
SCAI-ECG-BP,user_sensei_223,1668437853.682,12
SCAI-ECG-BP,user_sensei_223,1668437854.682,12
SCAI-ECG-BP,user_sensei_223,1668437855.682,12
SCAI-ECG-BP,user_sensei_223,1668437856.682,12
SCAI-ECG-BP,user_sensei_223,1668437857.682,12
SCAI-ECG-BP,user_sensei_223,1668437858.682,12
SCAI-ECG-BP,user_sensei_223,1668437859.682,12
SCAI-ECG-BP,user_sensei_223,1668437860.682,12
SCAI-ECG-BP,user_sensei_223,1668437861.682,13
SCAI-ECG-BP,user_sensei_223,1668437862.682,13
SCAI-ECG-BP,user_sensei_223,1668437863.682,13
SCAI-ECG-BP,user_sensei_223,1668437864.682,14
SCAI-ECG-BP,user_sensei_223,1668437865.682,14
SCAI-ECG-BP,user_sensei_223,1668437866.682,14
SCAI-ECG-BP,user_sensei_223,1668437867.682,15
SCAI-ECG-BP,user_sensei_223,1668437868.682,15
SCAI-ECG-BP,user_sensei_223,1668437869.682,15
SCAI-ECG-BP,user_sensei_223,1668437870.682,15
SCAI-ECG-BP,user_sensei_223,1668437871.682,15
SCAI-ECG-BP,user_sensei_223,1668437872.682,15
SCAI-ECG-BP,user_sensei_223,1668437873.682,15
SCAI-ECG-BP,user_sensei_223,1668437874.682,15
