,-1,0,1,2,3
0,14.392830021758595,3.7821031817390423,7.724407878425902,11.164091332798009,9.256974617541655
0,5.029522069144874,2.800324243997759,3.683363005371644,2.7965768438924044,5.1127623256807
0,7.83893262748737,2.9093930651651254,4.569937944927627,6.433529540296885,8.495889042631743
0,11.164091332798009,2.7553673731753783,4.875548942090968,2.6463718241638716,5.792832338439803
