time,projectId,userId,metric_id,chunk_index,quality,body_pose,led_pd_pos,offset_column,exp,led,gain,value
1667895485.929,SCAI_PILOT,user_sensei_178,0x7b,63,4,1,22,0,0,48,2,52810
1667895485.937,SCAI_PILOT,user_sensei_178,0x7b,63,4,1,22,0,0,48,2,52800
1667895485.945,SCAI_PILOT,user_sensei_178,0x7b,63,4,1,22,0,0,48,2,52811
1667895485.953,SCAI_PILOT,user_sensei_178,0x7b,63,4,1,22,0,0,48,2,52804
1667895485.96,SCAI_PILOT,user_sensei_178,0x7b,63,4,1,22,0,0,48,2,52799
1667895485.968,SCAI_PILOT,user_sensei_178,0x7b,63,4,1,22,0,0,48,2,52793
1667895485.976,SCAI_PILOT,user_sensei_178,0x7b,63,4,1,22,0,0,48,2,52803
1667895485.984,SCAI_PILOT,user_sensei_178,0x7b,63,4,1,22,0,0,48,2,52814
1667895485.992,SCAI_PILOT,user_sensei_178,0x7b,63,4,1,22,0,0,48,2,52790
1667895486.0,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52812
1667895486.007,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52806
1667895486.015,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52819
1667895486.023,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52788
1667895486.031,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52806
1667895486.039,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52806
1667895486.046,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52810
1667895486.054,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52817
1667895486.062,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52819
1667895486.07,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52825
1667895486.078,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52817
1667895486.085,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52813
1667895486.093,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52819
1667895486.101,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52835
1667895486.109,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52813
1667895486.117,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52817
1667895486.125,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52832
1667895486.132,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52801
1667895486.14,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52814
1667895486.148,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52843
1667895486.156,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52815
1667895486.164,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52822
1667895486.171,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52835
1667895486.179,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52822
1667895486.187,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52808
1667895486.195,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52827
1667895486.203,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52817
1667895486.21,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52836
1667895486.218,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52828
1667895486.226,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52826
1667895486.234,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52814
1667895486.242,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52847
1667895486.25,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52840
1667895486.257,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52834
1667895486.265,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52842
1667895486.273,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52834
1667895486.281,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52839
1667895486.289,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52832
1667895486.296,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52840
1667895486.304,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52839
1667895486.312,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52826
1667895486.32,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52831
1667895486.328,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52836
1667895486.335,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52829
1667895486.343,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52840
1667895486.351,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52846
1667895486.359,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52848
1667895486.367,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52856
1667895486.375,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52863
1667895486.382,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52862
1667895486.39,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52851
1667895486.398,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52827
1667895486.406,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52842
1667895486.414,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52846
1667895486.421,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52838
1667895486.429,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52843
1667895486.437,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52844
1667895486.445,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52842
1667895486.453,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52830
1667895486.46,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52845
1667895486.468,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52834
1667895486.476,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52833
1667895486.484,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52845
1667895486.492,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52825
1667895486.5,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52831
1667895486.507,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52850
1667895486.515,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52837
1667895486.523,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52849
1667895486.531,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52833
1667895486.539,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52834
1667895486.546,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52847
1667895486.554,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52846
1667895486.562,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52837
1667895486.57,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52855
1667895486.578,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52831
1667895486.585,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52848
1667895486.593,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52843
1667895486.601,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52854
1667895486.609,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52858
1667895486.617,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52841
1667895486.625,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52842
1667895486.632,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52840
1667895486.64,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52837
1667895486.648,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52843
1667895486.656,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52854
1667895486.664,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52827
1667895486.671,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52860
1667895486.679,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52841
1667895486.687,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52838
1667895486.695,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52813
1667895486.703,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52839
1667895486.71,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52828
1667895486.718,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52849
1667895486.726,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52835
1667895486.734,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52843
1667895486.742,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52835
1667895486.75,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52833
1667895486.757,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52842
1667895486.765,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52841
1667895486.773,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52837
1667895486.781,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52844
1667895486.789,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52839
1667895486.796,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52826
1667895486.804,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52854
1667895486.812,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52826
1667895486.82,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52845
1667895486.828,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52843
1667895486.835,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52844
1667895486.843,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52833
1667895486.851,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52849
1667895486.859,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52835
1667895486.867,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52828
1667895486.875,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52833
1667895486.882,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52836
1667895486.89,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52842
1667895486.898,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52839
1667895486.906,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52856
1667895486.914,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52842
1667895486.921,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52851
1667895486.929,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52829
1667895486.937,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52834
1667895486.945,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52822
1667895486.953,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52851
1667895486.96,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52825
1667895486.968,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52833
1667895486.976,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52837
1667895486.984,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52832
1667895486.992,SCAI_PILOT,user_sensei_178,0x7b,64,4,1,22,0,0,48,2,52840
1667895487.0,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52837
1667895487.007,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52827
1667895487.015,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52857
1667895487.023,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52833
1667895487.031,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52818
1667895487.039,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52839
1667895487.046,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52829
1667895487.054,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52836
1667895487.062,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52836
1667895487.07,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52833
1667895487.078,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52837
1667895487.085,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52816
1667895487.093,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52817
1667895487.101,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52839
1667895487.109,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52844
1667895487.117,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52842
1667895487.125,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52844
1667895487.132,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52842
1667895487.14,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52838
1667895487.148,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52831
1667895487.156,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52826
1667895487.164,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52834
1667895487.171,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52826
1667895487.179,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52820
1667895487.187,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52815
1667895487.195,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52850
1667895487.203,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52813
1667895487.21,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52816
1667895487.218,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52817
1667895487.226,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52819
1667895487.234,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52820
1667895487.242,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52838
1667895487.25,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52832
1667895487.257,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52817
1667895487.265,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52814
1667895487.273,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52837
1667895487.281,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52827
1667895487.289,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52843
1667895487.296,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52824
1667895487.304,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52846
1667895487.312,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52839
1667895487.32,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52835
1667895487.328,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52839
1667895487.335,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52846
1667895487.343,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52832
1667895487.351,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52822
1667895487.359,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52842
1667895487.367,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52812
1667895487.375,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52812
1667895487.382,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52843
1667895487.39,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52834
1667895487.398,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52819
1667895487.406,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52839
1667895487.414,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52830
1667895487.421,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52832
1667895487.429,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52839
1667895487.437,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52834
1667895487.445,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52825
1667895487.453,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52829
1667895487.46,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52849
1667895487.468,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52811
1667895487.476,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52825
1667895487.484,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52832
1667895487.492,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52837
1667895487.5,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52817
1667895487.507,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52828
1667895487.515,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52831
1667895487.523,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52831
1667895487.531,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52852
1667895487.539,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52832
1667895487.546,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52804
1667895487.554,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52820
1667895487.562,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52844
1667895487.57,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52823
1667895487.578,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52819
1667895487.585,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52838
1667895487.593,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52830
1667895487.601,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52831
1667895487.609,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52831
1667895487.617,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52821
1667895487.625,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52818
1667895487.632,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52851
1667895487.64,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52832
1667895487.648,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52836
1667895487.656,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52846
1667895487.664,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52825
1667895487.671,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52816
1667895487.679,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52833
1667895487.687,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52816
1667895487.695,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52822
1667895487.703,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52838
1667895487.71,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52804
1667895487.718,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52835
1667895487.726,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52841
1667895487.734,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52834
1667895487.742,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52803
1667895487.75,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52827
1667895487.757,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52820
1667895487.765,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52824
1667895487.773,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52835
1667895487.781,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52817
1667895487.789,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52834
1667895487.796,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52823
1667895487.804,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52817
1667895487.812,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52823
1667895487.82,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52806
1667895487.828,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52795
1667895487.835,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52818
1667895487.843,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52807
1667895487.851,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52820
1667895487.859,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52834
1667895487.867,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52822
1667895487.875,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52807
1667895487.882,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52819
1667895487.89,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52802
1667895487.898,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52817
1667895487.906,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52835
1667895487.914,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52830
1667895487.921,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52812
1667895487.929,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52806
1667895487.937,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52826
1667895487.945,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52814
1667895487.953,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52817
1667895487.96,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52830
1667895487.968,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52825
1667895487.976,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52819
1667895487.984,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52845
1667895487.992,SCAI_PILOT,user_sensei_178,0x7b,65,4,1,22,0,0,48,2,52837
1667895488.0,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52818
1667895488.007,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52807
1667895488.015,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52810
1667895488.023,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52821
1667895488.031,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52818
1667895488.039,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52831
1667895488.046,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52831
1667895488.054,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52820
1667895488.062,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52827
1667895488.07,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52829
1667895488.078,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52816
1667895488.085,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52804
1667895488.093,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52805
1667895488.101,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52817
1667895488.109,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52807
1667895488.117,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52812
1667895488.125,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52828
1667895488.132,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52831
1667895488.14,SCAI_PILOT,user_sensei_178,0x7b,66,4,1,22,0,0,48,2,52834
