projectId,userId,time,hr
SCAI-ECG-BP,user_sensei_223,1668074674.669,77
SCAI-ECG-BP,user_sensei_223,1668075967.679,-401
SCAI-ECG-BP,user_sensei_223,1668075968.679,-401
SCAI-ECG-BP,user_sensei_223,1668075969.679,279
SCAI-ECG-BP,user_sensei_223,1668075970.679,272
SCAI-ECG-BP,user_sensei_223,1668075971.679,270
SCAI-ECG-BP,user_sensei_223,1668075972.679,269
SCAI-ECG-BP,user_sensei_223,1668075973.679,243
SCAI-ECG-BP,user_sensei_223,1668075974.679,216
SCAI-ECG-BP,user_sensei_223,1668075975.679,191
SCAI-ECG-BP,user_sensei_223,1668075976.679,166
SCAI-ECG-BP,user_sensei_223,1668075977.679,142
SCAI-ECG-BP,user_sensei_223,1668075978.679,142
SCAI-ECG-BP,user_sensei_223,1668075979.679,142
SCAI-ECG-BP,user_sensei_223,1668075980.679,142
SCAI-ECG-BP,user_sensei_223,1668075981.679,142
