projectId,userId,time,ecg
SCAI-ECG-BP,user_sensei_223,1668437748.5093124,-4.02
SCAI-ECG-BP,user_sensei_223,1668437748.517125,-4.086
SCAI-ECG-BP,user_sensei_223,1668437748.5249374,-4.124
SCAI-ECG-BP,user_sensei_223,1668437748.53275,-4.114
SCAI-ECG-BP,user_sensei_223,1668437748.5405624,-4.148
SCAI-ECG-BP,user_sensei_223,1668437748.548375,-4.164
SCAI-ECG-BP,user_sensei_223,1668437748.5561874,-4.199
SCAI-ECG-BP,user_sensei_223,1668437748.564,-4.202
SCAI-ECG-BP,user_sensei_223,1668437748.5718124,-4.205
SCAI-ECG-BP,user_sensei_223,1668437748.579625,-4.23
SCAI-ECG-BP,user_sensei_223,1668437748.5874374,-4.264
SCAI-ECG-BP,user_sensei_223,1668437748.59525,-4.258
SCAI-ECG-BP,user_sensei_223,1668437748.6030624,-4.288
SCAI-ECG-BP,user_sensei_223,1668437748.610875,-4.325
SCAI-ECG-BP,user_sensei_223,1668437748.6186874,-4.348
SCAI-ECG-BP,user_sensei_223,1668437748.6265,-4.377
SCAI-ECG-BP,user_sensei_223,1668437748.6343124,-4.386
SCAI-ECG-BP,user_sensei_223,1668437748.642125,-4.412
SCAI-ECG-BP,user_sensei_223,1668437748.6499374,-4.46
SCAI-ECG-BP,user_sensei_223,1668437748.65775,-4.454
SCAI-ECG-BP,user_sensei_223,1668437748.6655624,-4.477
SCAI-ECG-BP,user_sensei_223,1668437748.673375,-4.49
SCAI-ECG-BP,user_sensei_223,1668437748.6811874,-4.533
SCAI-ECG-BP,user_sensei_223,1668437748.689,-4.553
SCAI-ECG-BP,user_sensei_223,1668437748.6968124,-4.59
SCAI-ECG-BP,user_sensei_223,1668437748.704625,-4.534
SCAI-ECG-BP,user_sensei_223,1668437748.7124374,-4.386
SCAI-ECG-BP,user_sensei_223,1668437748.72025,-4.108
SCAI-ECG-BP,user_sensei_223,1668437748.7280624,-4.067
SCAI-ECG-BP,user_sensei_223,1668437748.735875,-4.543
SCAI-ECG-BP,user_sensei_223,1668437748.7436874,-4.974
SCAI-ECG-BP,user_sensei_223,1668437748.7515,-4.927
SCAI-ECG-BP,user_sensei_223,1668437748.7593124,-4.861
SCAI-ECG-BP,user_sensei_223,1668437748.767125,-4.771
SCAI-ECG-BP,user_sensei_223,1668437748.7749374,-4.687
SCAI-ECG-BP,user_sensei_223,1668437748.78275,-4.697
SCAI-ECG-BP,user_sensei_223,1668437748.7905624,-3.968
SCAI-ECG-BP,user_sensei_223,1668437748.798375,-3.65
SCAI-ECG-BP,user_sensei_223,1668437748.8061874,-4.282
SCAI-ECG-BP,user_sensei_223,1668437748.814,-5.008
SCAI-ECG-BP,user_sensei_223,1668437748.8218124,-4.644
SCAI-ECG-BP,user_sensei_223,1668437748.829625,-4.297
SCAI-ECG-BP,user_sensei_223,1668437748.8374374,-4.218
SCAI-ECG-BP,user_sensei_223,1668437748.84525,-4.305
SCAI-ECG-BP,user_sensei_223,1668437748.8530624,-4.46
SCAI-ECG-BP,user_sensei_223,1668437748.860875,-4.669
SCAI-ECG-BP,user_sensei_223,1668437748.8686874,-4.85
SCAI-ECG-BP,user_sensei_223,1668437748.8765,-4.789
SCAI-ECG-BP,user_sensei_223,1668437748.8843124,-4.721
SCAI-ECG-BP,user_sensei_223,1668437748.892125,-4.694
SCAI-ECG-BP,user_sensei_223,1668437748.8999374,-4.675
SCAI-ECG-BP,user_sensei_223,1668437748.90775,-4.68
SCAI-ECG-BP,user_sensei_223,1668437748.9155624,-4.714
SCAI-ECG-BP,user_sensei_223,1668437748.923375,-4.793
SCAI-ECG-BP,user_sensei_223,1668437748.9311874,-4.801
SCAI-ECG-BP,user_sensei_223,1668437748.939,-4.856
SCAI-ECG-BP,user_sensei_223,1668437748.9468124,-4.901
SCAI-ECG-BP,user_sensei_223,1668437748.954625,-4.926
SCAI-ECG-BP,user_sensei_223,1668437748.9624374,-4.835
SCAI-ECG-BP,user_sensei_223,1668437748.97025,-4.736
SCAI-ECG-BP,user_sensei_223,1668437748.9780624,-4.686
SCAI-ECG-BP,user_sensei_223,1668437748.985875,-4.654
SCAI-ECG-BP,user_sensei_223,1668437748.9936874,-4.643
SCAI-ECG-BP,user_sensei_223,1668437749.0015,-4.701
SCAI-ECG-BP,user_sensei_223,1668437749.0093124,-4.791
SCAI-ECG-BP,user_sensei_223,1668437749.017125,-4.62
SCAI-ECG-BP,user_sensei_223,1668437749.0249374,-5.111
SCAI-ECG-BP,user_sensei_223,1668437749.03275,-5.138
SCAI-ECG-BP,user_sensei_223,1668437749.0405624,-5.014
SCAI-ECG-BP,user_sensei_223,1668437749.048375,-5.03
SCAI-ECG-BP,user_sensei_223,1668437749.0561874,-4.914
SCAI-ECG-BP,user_sensei_223,1668437749.064,-4.889
SCAI-ECG-BP,user_sensei_223,1668437749.0718124,-4.857
SCAI-ECG-BP,user_sensei_223,1668437749.079625,-4.818
SCAI-ECG-BP,user_sensei_223,1668437749.0874374,-4.785
SCAI-ECG-BP,user_sensei_223,1668437749.09525,-4.752
SCAI-ECG-BP,user_sensei_223,1668437749.1030624,-4.691
SCAI-ECG-BP,user_sensei_223,1668437749.110875,-4.661
SCAI-ECG-BP,user_sensei_223,1668437749.1186874,-4.636
SCAI-ECG-BP,user_sensei_223,1668437749.1265,-4.613
SCAI-ECG-BP,user_sensei_223,1668437749.1343124,-4.616
SCAI-ECG-BP,user_sensei_223,1668437749.142125,-4.645
SCAI-ECG-BP,user_sensei_223,1668437749.1499374,-4.592
SCAI-ECG-BP,user_sensei_223,1668437749.15775,-4.633
SCAI-ECG-BP,user_sensei_223,1668437749.1655624,-4.611
SCAI-ECG-BP,user_sensei_223,1668437749.173375,-4.553
SCAI-ECG-BP,user_sensei_223,1668437749.1811874,-4.485
SCAI-ECG-BP,user_sensei_223,1668437749.189,-4.463
SCAI-ECG-BP,user_sensei_223,1668437749.1968124,-4.475
SCAI-ECG-BP,user_sensei_223,1668437749.204625,-4.514
SCAI-ECG-BP,user_sensei_223,1668437749.2124374,-4.56
SCAI-ECG-BP,user_sensei_223,1668437749.22025,-4.638
SCAI-ECG-BP,user_sensei_223,1668437749.2280624,-4.708
SCAI-ECG-BP,user_sensei_223,1668437749.235875,-4.719
SCAI-ECG-BP,user_sensei_223,1668437749.2436874,-4.781
SCAI-ECG-BP,user_sensei_223,1668437749.2515,-4.825
SCAI-ECG-BP,user_sensei_223,1668437749.2593124,-4.893
SCAI-ECG-BP,user_sensei_223,1668437749.267125,-4.871
SCAI-ECG-BP,user_sensei_223,1668437749.2749374,-4.925
SCAI-ECG-BP,user_sensei_223,1668437749.28275,-4.956
SCAI-ECG-BP,user_sensei_223,1668437749.2905624,-4.933
SCAI-ECG-BP,user_sensei_223,1668437749.298375,-4.893
SCAI-ECG-BP,user_sensei_223,1668437749.3061874,-4.901
SCAI-ECG-BP,user_sensei_223,1668437749.314,-4.982
SCAI-ECG-BP,user_sensei_223,1668437749.3218124,-5.116
SCAI-ECG-BP,user_sensei_223,1668437749.329625,-5.143
SCAI-ECG-BP,user_sensei_223,1668437749.3374374,-5.216
SCAI-ECG-BP,user_sensei_223,1668437749.34525,-5.326
SCAI-ECG-BP,user_sensei_223,1668437749.3530624,-5.388
SCAI-ECG-BP,user_sensei_223,1668437749.360875,-5.418
SCAI-ECG-BP,user_sensei_223,1668437749.3686874,-5.32
SCAI-ECG-BP,user_sensei_223,1668437749.3765,-5.149
SCAI-ECG-BP,user_sensei_223,1668437749.3843124,-4.853
SCAI-ECG-BP,user_sensei_223,1668437749.392125,-4.742
SCAI-ECG-BP,user_sensei_223,1668437749.3999374,-5.335
SCAI-ECG-BP,user_sensei_223,1668437749.40775,-5.802
SCAI-ECG-BP,user_sensei_223,1668437749.4155624,-5.753
SCAI-ECG-BP,user_sensei_223,1668437749.423375,-5.635
SCAI-ECG-BP,user_sensei_223,1668437749.4311874,-5.562
SCAI-ECG-BP,user_sensei_223,1668437749.439,-5.46
SCAI-ECG-BP,user_sensei_223,1668437749.4468124,-5.437
SCAI-ECG-BP,user_sensei_223,1668437749.454625,-5.385
SCAI-ECG-BP,user_sensei_223,1668437749.4624374,-5.344
SCAI-ECG-BP,user_sensei_223,1668437749.47025,-5.336
SCAI-ECG-BP,user_sensei_223,1668437749.4780624,-5.335
SCAI-ECG-BP,user_sensei_223,1668437749.485875,-5.334
SCAI-ECG-BP,user_sensei_223,1668437749.4936874,-5.315
SCAI-ECG-BP,user_sensei_223,1668437749.5015,-5.325
SCAI-ECG-BP,user_sensei_223,1668437749.5093124,-5.297
SCAI-ECG-BP,user_sensei_223,1668437749.517125,-5.279
SCAI-ECG-BP,user_sensei_223,1668437749.5249374,-5.269
SCAI-ECG-BP,user_sensei_223,1668437749.53275,-5.255
SCAI-ECG-BP,user_sensei_223,1668437749.5405624,-5.227
SCAI-ECG-BP,user_sensei_223,1668437749.548375,-5.229
SCAI-ECG-BP,user_sensei_223,1668437749.5561874,-5.157
