projectId,userId,time,rr
SCAI-ECG-BP,user_sensei_178,1667912400.616,12
SCAI-ECG-BP,user_sensei_178,1667912401.616,12
SCAI-ECG-BP,user_sensei_178,1667912402.616,12
SCAI-ECG-BP,user_sensei_178,1667912403.616,11
SCAI-ECG-BP,user_sensei_178,1667912404.616,11
SCAI-ECG-BP,user_sensei_178,1667912405.616,11
SCAI-ECG-BP,user_sensei_178,1667912406.616,11
SCAI-ECG-BP,user_sensei_178,1667912407.616,11
SCAI-ECG-BP,user_sensei_178,1667912408.616,11
SCAI-ECG-BP,user_sensei_178,1667912409.616,12
SCAI-ECG-BP,user_sensei_178,1667912410.616,12
SCAI-ECG-BP,user_sensei_178,1667912411.616,12
SCAI-ECG-BP,user_sensei_178,1667912412.616,12
SCAI-ECG-BP,user_sensei_178,1667912413.616,12
SCAI-ECG-BP,user_sensei_178,1667912414.616,12
SCAI-ECG-BP,user_sensei_178,1667912415.616,12
SCAI-ECG-BP,user_sensei_178,1667912416.616,12
SCAI-ECG-BP,user_sensei_178,1667912417.616,12
SCAI-ECG-BP,user_sensei_178,1667912418.616,12
SCAI-ECG-BP,user_sensei_178,1667912419.616,13
SCAI-ECG-BP,user_sensei_178,1667912420.616,14
SCAI-ECG-BP,user_sensei_178,1667912421.616,14
SCAI-ECG-BP,user_sensei_178,1667912422.616,15
SCAI-ECG-BP,user_sensei_178,1667912423.616,15
SCAI-ECG-BP,user_sensei_178,1667912424.616,17
SCAI-ECG-BP,user_sensei_178,1667912425.616,17
SCAI-ECG-BP,user_sensei_178,1667912426.616,16
SCAI-ECG-BP,user_sensei_178,1667912427.616,16
SCAI-ECG-BP,user_sensei_178,1667912428.616,16
SCAI-ECG-BP,user_sensei_178,1667912429.616,16
SCAI-ECG-BP,user_sensei_178,1667912430.616,16
SCAI-ECG-BP,user_sensei_178,1667912431.616,16
SCAI-ECG-BP,user_sensei_178,1667912432.616,16
SCAI-ECG-BP,user_sensei_178,1667912433.616,16
SCAI-ECG-BP,user_sensei_178,1667912434.616,16
SCAI-ECG-BP,user_sensei_178,1667912435.616,16
SCAI-ECG-BP,user_sensei_178,1667912436.616,15
SCAI-ECG-BP,user_sensei_178,1667912437.616,15
SCAI-ECG-BP,user_sensei_178,1667912438.616,15
SCAI-ECG-BP,user_sensei_178,1667912439.616,15
SCAI-ECG-BP,user_sensei_178,1667912440.616,16
SCAI-ECG-BP,user_sensei_178,1667912441.616,16
SCAI-ECG-BP,user_sensei_178,1667912442.616,16
SCAI-ECG-BP,user_sensei_178,1667912443.616,16
SCAI-ECG-BP,user_sensei_178,1667912444.616,15
SCAI-ECG-BP,user_sensei_178,1667912445.616,15
SCAI-ECG-BP,user_sensei_178,1667912446.616,14
SCAI-ECG-BP,user_sensei_178,1667912447.616,14
SCAI-ECG-BP,user_sensei_178,1667912448.616,13
SCAI-ECG-BP,user_sensei_178,1667912449.616,13
SCAI-ECG-BP,user_sensei_178,1667912450.616,14
SCAI-ECG-BP,user_sensei_178,1667912451.616,14
SCAI-ECG-BP,user_sensei_178,1667912452.616,14
SCAI-ECG-BP,user_sensei_178,1667912453.616,14
SCAI-ECG-BP,user_sensei_178,1667912454.616,14
SCAI-ECG-BP,user_sensei_178,1667912455.616,15
SCAI-ECG-BP,user_sensei_178,1667912456.616,15
SCAI-ECG-BP,user_sensei_178,1667912457.616,15
SCAI-ECG-BP,user_sensei_178,1667912458.616,15
SCAI-ECG-BP,user_sensei_178,1667912459.616,14
SCAI-ECG-BP,user_sensei_178,1667912460.616,14
SCAI-ECG-BP,user_sensei_178,1667912461.616,14
SCAI-ECG-BP,user_sensei_178,1667912462.616,14
SCAI-ECG-BP,user_sensei_178,1667912463.616,14
SCAI-ECG-BP,user_sensei_178,1667912464.616,14
SCAI-ECG-BP,user_sensei_178,1667912465.616,14
SCAI-ECG-BP,user_sensei_178,1667912466.616,14
SCAI-ECG-BP,user_sensei_178,1667912467.616,13
SCAI-ECG-BP,user_sensei_178,1667912468.616,13
SCAI-ECG-BP,user_sensei_178,1667912469.616,13
SCAI-ECG-BP,user_sensei_178,1667912470.616,14
SCAI-ECG-BP,user_sensei_178,1667912471.616,13
SCAI-ECG-BP,user_sensei_178,1667912472.616,14
SCAI-ECG-BP,user_sensei_178,1667912473.616,14
SCAI-ECG-BP,user_sensei_178,1667912474.616,13
SCAI-ECG-BP,user_sensei_178,1667912475.616,13
SCAI-ECG-BP,user_sensei_178,1667912476.616,13
SCAI-ECG-BP,user_sensei_178,1667912477.616,13
SCAI-ECG-BP,user_sensei_178,1667912478.616,13
SCAI-ECG-BP,user_sensei_178,1667912479.616,13
SCAI-ECG-BP,user_sensei_178,1667912480.616,13
SCAI-ECG-BP,user_sensei_178,1667912481.616,13
SCAI-ECG-BP,user_sensei_178,1667912482.616,13
SCAI-ECG-BP,user_sensei_178,1667912483.616,13
SCAI-ECG-BP,user_sensei_178,1667912484.616,12
SCAI-ECG-BP,user_sensei_178,1667912485.616,12
SCAI-ECG-BP,user_sensei_178,1667912486.616,12
SCAI-ECG-BP,user_sensei_178,1667912487.616,12
SCAI-ECG-BP,user_sensei_178,1667912488.616,11
SCAI-ECG-BP,user_sensei_178,1667912489.616,11
SCAI-ECG-BP,user_sensei_178,1667912490.616,11
SCAI-ECG-BP,user_sensei_178,1667912491.616,11
SCAI-ECG-BP,user_sensei_178,1667912492.616,11
SCAI-ECG-BP,user_sensei_178,1667912493.616,11
SCAI-ECG-BP,user_sensei_178,1667912494.616,10
SCAI-ECG-BP,user_sensei_178,1667912495.616,10
SCAI-ECG-BP,user_sensei_178,1667912496.616,10
SCAI-ECG-BP,user_sensei_178,1667912497.616,10
SCAI-ECG-BP,user_sensei_178,1667912498.616,10
SCAI-ECG-BP,user_sensei_178,1667912499.616,10
SCAI-ECG-BP,user_sensei_178,1667912500.616,10
SCAI-ECG-BP,user_sensei_178,1667912501.616,10
SCAI-ECG-BP,user_sensei_178,1667912502.616,10
SCAI-ECG-BP,user_sensei_178,1667912503.616,10
SCAI-ECG-BP,user_sensei_178,1667912504.616,10
SCAI-ECG-BP,user_sensei_178,1667912505.616,10
SCAI-ECG-BP,user_sensei_178,1667912506.616,10
SCAI-ECG-BP,user_sensei_178,1667912507.616,10
SCAI-ECG-BP,user_sensei_178,1667912508.616,11
SCAI-ECG-BP,user_sensei_178,1667912509.616,11
SCAI-ECG-BP,user_sensei_178,1667912510.616,11
SCAI-ECG-BP,user_sensei_178,1667912511.616,11
SCAI-ECG-BP,user_sensei_178,1667912512.616,11
SCAI-ECG-BP,user_sensei_178,1667912513.616,11
SCAI-ECG-BP,user_sensei_178,1667912514.616,12
SCAI-ECG-BP,user_sensei_178,1667912515.616,12
SCAI-ECG-BP,user_sensei_178,1667912516.616,12
SCAI-ECG-BP,user_sensei_178,1667912517.616,12
SCAI-ECG-BP,user_sensei_178,1667912518.616,12
SCAI-ECG-BP,user_sensei_178,1667912519.616,12
SCAI-ECG-BP,user_sensei_178,1667912520.616,12
SCAI-ECG-BP,user_sensei_178,1667912521.616,12
SCAI-ECG-BP,user_sensei_178,1667912522.616,12
SCAI-ECG-BP,user_sensei_178,1667912523.616,12
SCAI-ECG-BP,user_sensei_178,1667912524.616,12
SCAI-ECG-BP,user_sensei_178,1667912525.616,12
SCAI-ECG-BP,user_sensei_178,1667912526.616,12
SCAI-ECG-BP,user_sensei_178,1667912527.616,13
SCAI-ECG-BP,user_sensei_178,1667912528.616,13
SCAI-ECG-BP,user_sensei_178,1667912529.616,13
SCAI-ECG-BP,user_sensei_178,1667912530.616,13
SCAI-ECG-BP,user_sensei_178,1667912531.616,13
SCAI-ECG-BP,user_sensei_178,1667912532.616,13
SCAI-ECG-BP,user_sensei_178,1667912533.616,13
SCAI-ECG-BP,user_sensei_178,1667912534.616,13
SCAI-ECG-BP,user_sensei_178,1667912535.616,13
SCAI-ECG-BP,user_sensei_178,1667912536.616,13
SCAI-ECG-BP,user_sensei_178,1667912537.616,13
SCAI-ECG-BP,user_sensei_178,1667912538.616,13
SCAI-ECG-BP,user_sensei_178,1667912539.616,14
SCAI-ECG-BP,user_sensei_178,1667912540.616,14
SCAI-ECG-BP,user_sensei_178,1667912541.616,14
SCAI-ECG-BP,user_sensei_178,1667912542.616,14
SCAI-ECG-BP,user_sensei_178,1667912543.616,14
SCAI-ECG-BP,user_sensei_178,1667912544.616,14
SCAI-ECG-BP,user_sensei_178,1667912545.616,14
SCAI-ECG-BP,user_sensei_178,1667912546.616,14
SCAI-ECG-BP,user_sensei_178,1667912547.616,14
SCAI-ECG-BP,user_sensei_178,1667912548.616,14
SCAI-ECG-BP,user_sensei_178,1667912549.616,14
SCAI-ECG-BP,user_sensei_178,1667912550.616,14
SCAI-ECG-BP,user_sensei_178,1667912551.616,14
SCAI-ECG-BP,user_sensei_178,1667912552.616,14
SCAI-ECG-BP,user_sensei_178,1667912553.616,14
SCAI-ECG-BP,user_sensei_178,1667912554.616,14
SCAI-ECG-BP,user_sensei_178,1667912555.616,14
SCAI-ECG-BP,user_sensei_178,1667912556.616,15
SCAI-ECG-BP,user_sensei_178,1667912557.616,14
SCAI-ECG-BP,user_sensei_178,1667912558.616,14
SCAI-ECG-BP,user_sensei_178,1667912559.616,15
SCAI-ECG-BP,user_sensei_178,1667912560.616,15
SCAI-ECG-BP,user_sensei_178,1667912561.616,15
SCAI-ECG-BP,user_sensei_178,1667912562.616,16
SCAI-ECG-BP,user_sensei_178,1667912563.616,16
SCAI-ECG-BP,user_sensei_178,1667912564.616,16
SCAI-ECG-BP,user_sensei_178,1667912565.616,16
SCAI-ECG-BP,user_sensei_178,1667912566.616,16
SCAI-ECG-BP,user_sensei_178,1667912567.616,16
SCAI-ECG-BP,user_sensei_178,1667912568.616,16
SCAI-ECG-BP,user_sensei_178,1667912569.616,16
SCAI-ECG-BP,user_sensei_178,1667912570.616,16
SCAI-ECG-BP,user_sensei_178,1667912571.616,16
SCAI-ECG-BP,user_sensei_178,1667912572.616,16
SCAI-ECG-BP,user_sensei_178,1667912573.616,16
SCAI-ECG-BP,user_sensei_178,1667912574.616,16
SCAI-ECG-BP,user_sensei_178,1667912575.616,16
SCAI-ECG-BP,user_sensei_178,1667912576.616,16
SCAI-ECG-BP,user_sensei_178,1667912577.616,16
SCAI-ECG-BP,user_sensei_178,1667912578.616,16
SCAI-ECG-BP,user_sensei_178,1667912579.616,16
SCAI-ECG-BP,user_sensei_178,1667912580.616,16
SCAI-ECG-BP,user_sensei_178,1667912581.616,16
SCAI-ECG-BP,user_sensei_178,1667912582.616,16
SCAI-ECG-BP,user_sensei_178,1667912583.616,16
SCAI-ECG-BP,user_sensei_178,1667912584.616,16
SCAI-ECG-BP,user_sensei_178,1667912585.616,16
SCAI-ECG-BP,user_sensei_178,1667912586.616,16
SCAI-ECG-BP,user_sensei_178,1667912587.616,16
SCAI-ECG-BP,user_sensei_178,1667912588.616,15
SCAI-ECG-BP,user_sensei_178,1667912589.616,15
SCAI-ECG-BP,user_sensei_178,1667912590.616,15
SCAI-ECG-BP,user_sensei_178,1667912591.616,15
SCAI-ECG-BP,user_sensei_178,1667912592.616,15
SCAI-ECG-BP,user_sensei_178,1667912593.616,15
SCAI-ECG-BP,user_sensei_178,1667912594.616,15
SCAI-ECG-BP,user_sensei_178,1667912595.616,15
SCAI-ECG-BP,user_sensei_178,1667912596.616,15
SCAI-ECG-BP,user_sensei_178,1667912597.616,15
SCAI-ECG-BP,user_sensei_178,1667912598.616,15
SCAI-ECG-BP,user_sensei_178,1667912599.616,14
SCAI-ECG-BP,user_sensei_178,1667912600.616,14
SCAI-ECG-BP,user_sensei_178,1667912601.616,14
SCAI-ECG-BP,user_sensei_178,1667912602.616,14
SCAI-ECG-BP,user_sensei_178,1667912603.616,13
SCAI-ECG-BP,user_sensei_178,1667912604.616,13
SCAI-ECG-BP,user_sensei_178,1667912605.616,13
SCAI-ECG-BP,user_sensei_178,1667912606.616,13
SCAI-ECG-BP,user_sensei_178,1667912607.616,14
SCAI-ECG-BP,user_sensei_178,1667912608.616,13
SCAI-ECG-BP,user_sensei_178,1667912609.616,13
SCAI-ECG-BP,user_sensei_178,1667912610.616,13
SCAI-ECG-BP,user_sensei_178,1667912611.616,13
SCAI-ECG-BP,user_sensei_178,1667912612.616,13
SCAI-ECG-BP,user_sensei_178,1667912613.616,13
SCAI-ECG-BP,user_sensei_178,1667912614.616,13
SCAI-ECG-BP,user_sensei_178,1667912615.616,13
SCAI-ECG-BP,user_sensei_178,1667912616.616,13
SCAI-ECG-BP,user_sensei_178,1667912617.616,14
SCAI-ECG-BP,user_sensei_178,1667912618.616,14
SCAI-ECG-BP,user_sensei_178,1667912619.616,14
SCAI-ECG-BP,user_sensei_178,1667912620.616,15
SCAI-ECG-BP,user_sensei_178,1667912621.616,15
SCAI-ECG-BP,user_sensei_178,1667912622.616,15
SCAI-ECG-BP,user_sensei_178,1667912623.616,15
SCAI-ECG-BP,user_sensei_178,1667912624.616,15
SCAI-ECG-BP,user_sensei_178,1667912625.616,15
SCAI-ECG-BP,user_sensei_178,1667912626.616,15
SCAI-ECG-BP,user_sensei_178,1667912627.616,15
SCAI-ECG-BP,user_sensei_178,1667912628.616,16
SCAI-ECG-BP,user_sensei_178,1667912629.616,16
SCAI-ECG-BP,user_sensei_178,1667912630.616,16
SCAI-ECG-BP,user_sensei_178,1667912631.616,16
SCAI-ECG-BP,user_sensei_178,1667912632.616,16
SCAI-ECG-BP,user_sensei_178,1667912633.616,16
SCAI-ECG-BP,user_sensei_178,1667912634.616,16
SCAI-ECG-BP,user_sensei_178,1667912635.616,15
SCAI-ECG-BP,user_sensei_178,1667912636.616,15
SCAI-ECG-BP,user_sensei_178,1667912637.616,15
SCAI-ECG-BP,user_sensei_178,1667912638.616,15
SCAI-ECG-BP,user_sensei_178,1667912639.616,14
SCAI-ECG-BP,user_sensei_178,1667912640.616,14
SCAI-ECG-BP,user_sensei_178,1667912641.616,14
SCAI-ECG-BP,user_sensei_178,1667912642.616,14
SCAI-ECG-BP,user_sensei_178,1667912643.616,13
SCAI-ECG-BP,user_sensei_178,1667912644.616,13
SCAI-ECG-BP,user_sensei_178,1667912645.616,13
SCAI-ECG-BP,user_sensei_178,1667912646.616,12
SCAI-ECG-BP,user_sensei_178,1667912647.616,12
SCAI-ECG-BP,user_sensei_178,1667912648.616,12
SCAI-ECG-BP,user_sensei_178,1667912649.616,12
