projectId,userId,time,x,y,z
SCAI-ECG-BP,user_sensei_661,1668088800.181,-903,1564,898
SCAI-ECG-BP,user_sensei_661,1668088800.381,-957,1600,920
SCAI-ECG-BP,user_sensei_661,1668088800.581,-883,1532,930
SCAI-ECG-BP,user_sensei_661,1668088800.781,-887,1580,875
SCAI-ECG-BP,user_sensei_661,1668088800.981,-899,1603,852
SCAI-ECG-BP,user_sensei_661,1668088801.181,-918,1581,972
SCAI-ECG-BP,user_sensei_661,1668088801.381,-868,1592,894
SCAI-ECG-BP,user_sensei_661,1668088801.581,-914,1613,869
SCAI-ECG-BP,user_sensei_661,1668088801.781,-901,1608,895
SCAI-ECG-BP,user_sensei_661,1668088801.981,-893,1580,899
SCAI-ECG-BP,user_sensei_661,1668088802.181,-893,1595,887
SCAI-ECG-BP,user_sensei_661,1668088802.381,-897,1617,888
SCAI-ECG-BP,user_sensei_661,1668088802.581,-926,1571,904
SCAI-ECG-BP,user_sensei_661,1668088802.781,-929,1591,880
SCAI-ECG-BP,user_sensei_661,1668088802.981,-937,1604,906
SCAI-ECG-BP,user_sensei_661,1668088803.181,-916,1579,915
SCAI-ECG-BP,user_sensei_661,1668088803.381,-949,1600,877
SCAI-ECG-BP,user_sensei_661,1668088803.581,-907,1599,880
SCAI-ECG-BP,user_sensei_661,1668088803.781,-918,1579,887
SCAI-ECG-BP,user_sensei_661,1668088803.981,-935,1596,887
SCAI-ECG-BP,user_sensei_661,1668088804.181,-923,1569,882
SCAI-ECG-BP,user_sensei_661,1668088804.381,-915,1545,830
SCAI-ECG-BP,user_sensei_661,1668088804.581,-936,1606,872
SCAI-ECG-BP,user_sensei_661,1668088804.781,-907,1617,826
SCAI-ECG-BP,user_sensei_661,1668088804.981,-935,1556,943
SCAI-ECG-BP,user_sensei_661,1668088805.181,-887,1633,851
SCAI-ECG-BP,user_sensei_661,1668088805.381,-924,1578,901
SCAI-ECG-BP,user_sensei_661,1668088805.581,-935,1594,884
SCAI-ECG-BP,user_sensei_661,1668088805.781,-921,1601,839
SCAI-ECG-BP,user_sensei_661,1668088805.981,-901,1613,866
SCAI-ECG-BP,user_sensei_661,1668088806.181,-922,1595,878
SCAI-ECG-BP,user_sensei_661,1668088806.381,-931,1595,854
SCAI-ECG-BP,user_sensei_661,1668088806.581,-933,1612,899
