projectId,userId,time,hr
SCAI-ECG-BP,user_sensei_223,1668438349.692,73
SCAI-ECG-BP,user_sensei_223,1668438350.692,74
SCAI-ECG-BP,user_sensei_223,1668438351.692,74
SCAI-ECG-BP,user_sensei_223,1668438352.692,74
SCAI-ECG-BP,user_sensei_223,1668438353.692,75
SCAI-ECG-BP,user_sensei_223,1668438354.692,75
SCAI-ECG-BP,user_sensei_223,1668438355.692,76
SCAI-ECG-BP,user_sensei_223,1668438356.693,76
SCAI-ECG-BP,user_sensei_223,1668438357.692,77
SCAI-ECG-BP,user_sensei_223,1668438358.692,79
SCAI-ECG-BP,user_sensei_223,1668438359.692,80
SCAI-ECG-BP,user_sensei_223,1668438360.692,81
SCAI-ECG-BP,user_sensei_223,1668438361.692,81
SCAI-ECG-BP,user_sensei_223,1668438362.692,81
SCAI-ECG-BP,user_sensei_223,1668438363.692,81
SCAI-ECG-BP,user_sensei_223,1668438364.692,81
SCAI-ECG-BP,user_sensei_223,1668438365.692,82
SCAI-ECG-BP,user_sensei_223,1668438366.692,82
SCAI-ECG-BP,user_sensei_223,1668438367.692,83
SCAI-ECG-BP,user_sensei_223,1668438368.692,83
SCAI-ECG-BP,user_sensei_223,1668438369.692,84
SCAI-ECG-BP,user_sensei_223,1668438370.692,85
SCAI-ECG-BP,user_sensei_223,1668438371.692,86
SCAI-ECG-BP,user_sensei_223,1668438372.692,87
SCAI-ECG-BP,user_sensei_223,1668438373.692,88
SCAI-ECG-BP,user_sensei_223,1668438374.692,87
SCAI-ECG-BP,user_sensei_223,1668438375.692,87
SCAI-ECG-BP,user_sensei_223,1668438376.692,87
SCAI-ECG-BP,user_sensei_223,1668438377.692,87
SCAI-ECG-BP,user_sensei_223,1668438378.692,87
SCAI-ECG-BP,user_sensei_223,1668438379.692,88
SCAI-ECG-BP,user_sensei_223,1668438380.692,89
SCAI-ECG-BP,user_sensei_223,1668438381.692,91
SCAI-ECG-BP,user_sensei_223,1668438382.692,91
SCAI-ECG-BP,user_sensei_223,1668438383.692,91
SCAI-ECG-BP,user_sensei_223,1668438384.692,91
SCAI-ECG-BP,user_sensei_223,1668438385.692,90
SCAI-ECG-BP,user_sensei_223,1668438386.692,89
SCAI-ECG-BP,user_sensei_223,1668438387.692,87
SCAI-ECG-BP,user_sensei_223,1668438388.692,86
SCAI-ECG-BP,user_sensei_223,1668438389.692,85
SCAI-ECG-BP,user_sensei_223,1668438390.692,85
SCAI-ECG-BP,user_sensei_223,1668438391.692,86
SCAI-ECG-BP,user_sensei_223,1668438392.692,87
SCAI-ECG-BP,user_sensei_223,1668438393.692,88
SCAI-ECG-BP,user_sensei_223,1668438394.692,89
SCAI-ECG-BP,user_sensei_223,1668438395.692,90
SCAI-ECG-BP,user_sensei_223,1668438396.692,91
SCAI-ECG-BP,user_sensei_223,1668438397.692,91
SCAI-ECG-BP,user_sensei_223,1668438398.692,89
SCAI-ECG-BP,user_sensei_223,1668438399.692,88
SCAI-ECG-BP,user_sensei_223,1668438400.692,86
SCAI-ECG-BP,user_sensei_223,1668438401.692,85
SCAI-ECG-BP,user_sensei_223,1668438402.692,84
SCAI-ECG-BP,user_sensei_223,1668438403.692,84
SCAI-ECG-BP,user_sensei_223,1668438404.692,84
SCAI-ECG-BP,user_sensei_223,1668438405.692,84
SCAI-ECG-BP,user_sensei_223,1668438406.692,85
SCAI-ECG-BP,user_sensei_223,1668438407.692,85
SCAI-ECG-BP,user_sensei_223,1668438408.692,85
SCAI-ECG-BP,user_sensei_223,1668438409.692,84
SCAI-ECG-BP,user_sensei_223,1668438410.692,83
SCAI-ECG-BP,user_sensei_223,1668438411.692,82
SCAI-ECG-BP,user_sensei_223,1668438412.692,82
SCAI-ECG-BP,user_sensei_223,1668438413.692,81
SCAI-ECG-BP,user_sensei_223,1668438414.692,82
SCAI-ECG-BP,user_sensei_223,1668438415.692,83
SCAI-ECG-BP,user_sensei_223,1668438416.692,84
SCAI-ECG-BP,user_sensei_223,1668438417.692,85
SCAI-ECG-BP,user_sensei_223,1668438418.693,86
SCAI-ECG-BP,user_sensei_223,1668438419.692,86
SCAI-ECG-BP,user_sensei_223,1668438420.692,86
SCAI-ECG-BP,user_sensei_223,1668438421.693,87
SCAI-ECG-BP,user_sensei_223,1668438422.692,88
SCAI-ECG-BP,user_sensei_223,1668438423.692,90
SCAI-ECG-BP,user_sensei_223,1668438424.693,91
SCAI-ECG-BP,user_sensei_223,1668438425.692,92
SCAI-ECG-BP,user_sensei_223,1668438426.692,93
SCAI-ECG-BP,user_sensei_223,1668438427.693,92
SCAI-ECG-BP,user_sensei_223,1668438428.692,90
SCAI-ECG-BP,user_sensei_223,1668438429.692,88
SCAI-ECG-BP,user_sensei_223,1668438430.693,86
SCAI-ECG-BP,user_sensei_223,1668438431.692,84
SCAI-ECG-BP,user_sensei_223,1668438432.692,83
SCAI-ECG-BP,user_sensei_223,1668438433.692,85
SCAI-ECG-BP,user_sensei_223,1668438434.692,87
SCAI-ECG-BP,user_sensei_223,1668438435.692,89
SCAI-ECG-BP,user_sensei_223,1668438436.692,90
SCAI-ECG-BP,user_sensei_223,1668438437.692,92
SCAI-ECG-BP,user_sensei_223,1668438438.692,93
SCAI-ECG-BP,user_sensei_223,1668438439.692,94
SCAI-ECG-BP,user_sensei_223,1668438440.692,94
SCAI-ECG-BP,user_sensei_223,1668438441.692,94
SCAI-ECG-BP,user_sensei_223,1668438442.692,93
SCAI-ECG-BP,user_sensei_223,1668438443.692,91
SCAI-ECG-BP,user_sensei_223,1668438444.692,90
SCAI-ECG-BP,user_sensei_223,1668438445.692,88
SCAI-ECG-BP,user_sensei_223,1668438446.692,87
SCAI-ECG-BP,user_sensei_223,1668438447.692,86
SCAI-ECG-BP,user_sensei_223,1668438448.692,86
SCAI-ECG-BP,user_sensei_223,1668438449.692,86
SCAI-ECG-BP,user_sensei_223,1668438450.692,86
SCAI-ECG-BP,user_sensei_223,1668438451.692,87
SCAI-ECG-BP,user_sensei_223,1668438452.692,87
SCAI-ECG-BP,user_sensei_223,1668438453.692,87
SCAI-ECG-BP,user_sensei_223,1668438454.692,88
SCAI-ECG-BP,user_sensei_223,1668438455.692,88
SCAI-ECG-BP,user_sensei_223,1668438456.692,89
