time,projectId,userId,rr
1667898128.002,SCAI_PILOT,user_sensei_178,796
1667898130.0,SCAI_PILOT,user_sensei_178,792
1667898131.0,SCAI_PILOT,user_sensei_178,820
1667898131.001,SCAI_PILOT,user_sensei_178,768
1667898133.0,SCAI_PILOT,user_sensei_178,725
1667898133.001,SCAI_PILOT,user_sensei_178,729
1667898134.0,SCAI_PILOT,user_sensei_178,849
1667898135.0,SCAI_PILOT,user_sensei_178,867
1667898136.0,SCAI_PILOT,user_sensei_178,835
1667898136.001,SCAI_PILOT,user_sensei_178,800
1667898136.002,SCAI_PILOT,user_sensei_178,759
1667898138.0,SCAI_PILOT,user_sensei_178,850
1667898139.0,SCAI_PILOT,user_sensei_178,891
1667898139.001,SCAI_PILOT,user_sensei_178,791
1667898141.0,SCAI_PILOT,user_sensei_178,762
1667898141.001,SCAI_PILOT,user_sensei_178,718
1667898142.0,SCAI_PILOT,user_sensei_178,715
1667898142.001,SCAI_PILOT,user_sensei_178,840
1667898144.0,SCAI_PILOT,user_sensei_178,923
1667898144.001,SCAI_PILOT,user_sensei_178,957
1667898146.0,SCAI_PILOT,user_sensei_178,846
1667898146.001,SCAI_PILOT,user_sensei_178,771
1667898147.0,SCAI_PILOT,user_sensei_178,789
1667898147.001,SCAI_PILOT,user_sensei_178,917
1667898149.0,SCAI_PILOT,user_sensei_178,952
1667898150.0,SCAI_PILOT,user_sensei_178,898
1667898151.0,SCAI_PILOT,user_sensei_178,823
1667898152.0,SCAI_PILOT,user_sensei_178,786
1667898152.001,SCAI_PILOT,user_sensei_178,830
1667898152.002,SCAI_PILOT,user_sensei_178,908
1667898154.0,SCAI_PILOT,user_sensei_178,896
1667898155.0,SCAI_PILOT,user_sensei_178,825
1667898155.001,SCAI_PILOT,user_sensei_178,741
1667898157.0,SCAI_PILOT,user_sensei_178,868
1667898157.001,SCAI_PILOT,user_sensei_178,820
1667898158.0,SCAI_PILOT,user_sensei_178,727
1667898159.0,SCAI_PILOT,user_sensei_178,680
1667898160.0,SCAI_PILOT,user_sensei_178,717
1667898160.001,SCAI_PILOT,user_sensei_178,779
1667898160.002,SCAI_PILOT,user_sensei_178,712
1667898162.0,SCAI_PILOT,user_sensei_178,711
1667898162.001,SCAI_PILOT,user_sensei_178,680
1667898163.0,SCAI_PILOT,user_sensei_178,879
1667898163.001,SCAI_PILOT,user_sensei_178,893
1667898165.0,SCAI_PILOT,user_sensei_178,841
1667898166.0,SCAI_PILOT,user_sensei_178,763
1667898167.0,SCAI_PILOT,user_sensei_178,724
1667898167.001,SCAI_PILOT,user_sensei_178,822
1667898168.0,SCAI_PILOT,user_sensei_178,889
1667898202.0,SCAI_PILOT,user_sensei_178,805
1667898204.0,SCAI_PILOT,user_sensei_178,770
1667898216.0,SCAI_PILOT,user_sensei_178,626
1667898216.001,SCAI_PILOT,user_sensei_178,810
1667898218.0,SCAI_PILOT,user_sensei_178,829
1667898219.0,SCAI_PILOT,user_sensei_178,721
1667898244.0,SCAI_PILOT,user_sensei_178,734
1667898245.0,SCAI_PILOT,user_sensei_178,755
1667898245.001,SCAI_PILOT,user_sensei_178,702
1667898245.002,SCAI_PILOT,user_sensei_178,723
1667898247.0,SCAI_PILOT,user_sensei_178,702
1667898248.0,SCAI_PILOT,user_sensei_178,713
1667898248.001,SCAI_PILOT,user_sensei_178,700
1667898249.0,SCAI_PILOT,user_sensei_178,608
1667898250.0,SCAI_PILOT,user_sensei_178,676
1667898250.001,SCAI_PILOT,user_sensei_178,678
1667898250.002,SCAI_PILOT,user_sensei_178,721
1667898411.0,SCAI_PILOT,user_sensei_178,801
1667898413.0,SCAI_PILOT,user_sensei_178,793
1667898456.0,SCAI_PILOT,user_sensei_178,795
1667898457.0,SCAI_PILOT,user_sensei_178,955
1667898458.0,SCAI_PILOT,user_sensei_178,926
1667898459.0,SCAI_PILOT,user_sensei_178,907
1667898459.001,SCAI_PILOT,user_sensei_178,796
1667898718.0,SCAI_PILOT,user_sensei_178,944
1667898719.0,SCAI_PILOT,user_sensei_178,879
1667898719.001,SCAI_PILOT,user_sensei_178,924
1667898724.0,SCAI_PILOT,user_sensei_178,820
1667898756.0,SCAI_PILOT,user_sensei_178,432
1667898761.0,SCAI_PILOT,user_sensei_178,861
1667898761.001,SCAI_PILOT,user_sensei_178,605
1667898762.0,SCAI_PILOT,user_sensei_178,758
1667898762.001,SCAI_PILOT,user_sensei_178,1033
1667898766.0,SCAI_PILOT,user_sensei_178,762
1667898791.0,SCAI_PILOT,user_sensei_178,927
1667898793.0,SCAI_PILOT,user_sensei_178,693
1667898793.001,SCAI_PILOT,user_sensei_178,796
1667898798.0,SCAI_PILOT,user_sensei_178,766
1667898799.0,SCAI_PILOT,user_sensei_178,903
1667898834.0,SCAI_PILOT,user_sensei_178,864
1667898847.0,SCAI_PILOT,user_sensei_178,846
1667898849.0,SCAI_PILOT,user_sensei_178,889
1667898850.0,SCAI_PILOT,user_sensei_178,771
1667898858.0,SCAI_PILOT,user_sensei_178,669
1667898859.0,SCAI_PILOT,user_sensei_178,687
1667898860.0,SCAI_PILOT,user_sensei_178,881
1667898860.001,SCAI_PILOT,user_sensei_178,913
1667898860.002,SCAI_PILOT,user_sensei_178,861
1667898862.0,SCAI_PILOT,user_sensei_178,724
1667898863.0,SCAI_PILOT,user_sensei_178,723
1667898871.0,SCAI_PILOT,user_sensei_178,793
1667898872.0,SCAI_PILOT,user_sensei_178,879
1667898873.0,SCAI_PILOT,user_sensei_178,811
1667898900.0,SCAI_PILOT,user_sensei_178,915
1667898902.0,SCAI_PILOT,user_sensei_178,852
1667898903.0,SCAI_PILOT,user_sensei_178,754
1667898903.001,SCAI_PILOT,user_sensei_178,795
1667898903.002,SCAI_PILOT,user_sensei_178,777
1667898946.0,SCAI_PILOT,user_sensei_178,947
1667898946.001,SCAI_PILOT,user_sensei_178,793
1667898946.002,SCAI_PILOT,user_sensei_178,641
1667898948.0,SCAI_PILOT,user_sensei_178,1363
1667898949.0,SCAI_PILOT,user_sensei_178,773
1667898950.0,SCAI_PILOT,user_sensei_178,811
1667898951.0,SCAI_PILOT,user_sensei_178,748
1667898954.0,SCAI_PILOT,user_sensei_178,767
1667898956.0,SCAI_PILOT,user_sensei_178,352
1667898959.0,SCAI_PILOT,user_sensei_178,976
1667898959.001,SCAI_PILOT,user_sensei_178,847
1667898962.0,SCAI_PILOT,user_sensei_178,806
1667898962.001,SCAI_PILOT,user_sensei_178,710
1667898964.0,SCAI_PILOT,user_sensei_178,695
1667898964.001,SCAI_PILOT,user_sensei_178,668
1667898964.002,SCAI_PILOT,user_sensei_178,702
1667898966.0,SCAI_PILOT,user_sensei_178,761
1667898967.0,SCAI_PILOT,user_sensei_178,781
1667898967.001,SCAI_PILOT,user_sensei_178,814
1667898978.0,SCAI_PILOT,user_sensei_178,730
1667898979.0,SCAI_PILOT,user_sensei_178,799
1667898980.0,SCAI_PILOT,user_sensei_178,1458
1667898983.0,SCAI_PILOT,user_sensei_178,757
1667898983.001,SCAI_PILOT,user_sensei_178,822
1667898985.0,SCAI_PILOT,user_sensei_178,911
1667898985.001,SCAI_PILOT,user_sensei_178,861
1667899027.0,SCAI_PILOT,user_sensei_178,744
1667899028.0,SCAI_PILOT,user_sensei_178,801
1667899028.001,SCAI_PILOT,user_sensei_178,764
1667899028.002,SCAI_PILOT,user_sensei_178,726
1667899032.0,SCAI_PILOT,user_sensei_178,796
1667899032.001,SCAI_PILOT,user_sensei_178,749
1667899035.0,SCAI_PILOT,user_sensei_178,806
1667899051.0,SCAI_PILOT,user_sensei_178,658
1667899052.0,SCAI_PILOT,user_sensei_178,818
1667899052.001,SCAI_PILOT,user_sensei_178,806
1667899052.002,SCAI_PILOT,user_sensei_178,737
1667899054.0,SCAI_PILOT,user_sensei_178,755
1667899055.0,SCAI_PILOT,user_sensei_178,1501
1667899055.001,SCAI_PILOT,user_sensei_178,691
1667899363.0,SCAI_PILOT,user_sensei_178,747
1667899363.001,SCAI_PILOT,user_sensei_178,720
1667899364.0,SCAI_PILOT,user_sensei_178,673
1667899364.001,SCAI_PILOT,user_sensei_178,626
1667899364.002,SCAI_PILOT,user_sensei_178,617
1667899416.0,SCAI_PILOT,user_sensei_178,616
1667899416.001,SCAI_PILOT,user_sensei_178,618
1667899417.0,SCAI_PILOT,user_sensei_178,630
1667899417.001,SCAI_PILOT,user_sensei_178,653
1667899418.0,SCAI_PILOT,user_sensei_178,631
1667899469.0,SCAI_PILOT,user_sensei_178,644
1667899469.001,SCAI_PILOT,user_sensei_178,648
1667899483.0,SCAI_PILOT,user_sensei_178,610
1667899507.0,SCAI_PILOT,user_sensei_178,749
1667899507.001,SCAI_PILOT,user_sensei_178,752
1667899507.002,SCAI_PILOT,user_sensei_178,668
1667899509.0,SCAI_PILOT,user_sensei_178,745
1667899510.0,SCAI_PILOT,user_sensei_178,895
1667899511.0,SCAI_PILOT,user_sensei_178,1191
1667899512.0,SCAI_PILOT,user_sensei_178,673
1667899514.0,SCAI_PILOT,user_sensei_178,685
1667899515.0,SCAI_PILOT,user_sensei_178,726
1667899515.001,SCAI_PILOT,user_sensei_178,713
1667899515.002,SCAI_PILOT,user_sensei_178,680
1667899517.0,SCAI_PILOT,user_sensei_178,1262
1667899518.0,SCAI_PILOT,user_sensei_178,634
1667899519.0,SCAI_PILOT,user_sensei_178,584
1667899519.001,SCAI_PILOT,user_sensei_178,610
1667899589.0,SCAI_PILOT,user_sensei_178,669
1667899591.0,SCAI_PILOT,user_sensei_178,735
1667899591.001,SCAI_PILOT,user_sensei_178,698
1667899592.0,SCAI_PILOT,user_sensei_178,706
1667899592.001,SCAI_PILOT,user_sensei_178,698
1667899592.002,SCAI_PILOT,user_sensei_178,709
1667899594.0,SCAI_PILOT,user_sensei_178,678
1667899595.0,SCAI_PILOT,user_sensei_178,655
1667899595.001,SCAI_PILOT,user_sensei_178,688
1667899596.0,SCAI_PILOT,user_sensei_178,735
1667899597.0,SCAI_PILOT,user_sensei_178,776
1667899597.001,SCAI_PILOT,user_sensei_178,755
1667899597.002,SCAI_PILOT,user_sensei_178,715
1667899599.0,SCAI_PILOT,user_sensei_178,691
1667899600.0,SCAI_PILOT,user_sensei_178,677
1667899600.001,SCAI_PILOT,user_sensei_178,638
1667899600.002,SCAI_PILOT,user_sensei_178,686
1667899602.0,SCAI_PILOT,user_sensei_178,742
1667899605.0,SCAI_PILOT,user_sensei_178,747
1667899605.001,SCAI_PILOT,user_sensei_178,816
1667899608.0,SCAI_PILOT,user_sensei_178,732
1667899608.001,SCAI_PILOT,user_sensei_178,659
1667899610.0,SCAI_PILOT,user_sensei_178,681
1667899611.0,SCAI_PILOT,user_sensei_178,700
1667899611.001,SCAI_PILOT,user_sensei_178,640
1667899611.002,SCAI_PILOT,user_sensei_178,700
1667899613.0,SCAI_PILOT,user_sensei_178,766
1667899613.001,SCAI_PILOT,user_sensei_178,775
1667899616.0,SCAI_PILOT,user_sensei_178,779
1667899616.001,SCAI_PILOT,user_sensei_178,715
1667899618.0,SCAI_PILOT,user_sensei_178,693
1667899619.0,SCAI_PILOT,user_sensei_178,696
1667899619.001,SCAI_PILOT,user_sensei_178,763
1667899619.002,SCAI_PILOT,user_sensei_178,767
1667899621.0,SCAI_PILOT,user_sensei_178,693
1667899622.0,SCAI_PILOT,user_sensei_178,822
1667899623.0,SCAI_PILOT,user_sensei_178,873
1667899624.0,SCAI_PILOT,user_sensei_178,859
1667899624.001,SCAI_PILOT,user_sensei_178,847
1667899624.002,SCAI_PILOT,user_sensei_178,763
1667899626.0,SCAI_PILOT,user_sensei_178,775
1667899626.001,SCAI_PILOT,user_sensei_178,659
1667899627.0,SCAI_PILOT,user_sensei_178,759
1667899629.0,SCAI_PILOT,user_sensei_178,654
1667899630.0,SCAI_PILOT,user_sensei_178,676
1667899630.001,SCAI_PILOT,user_sensei_178,689
1667899630.002,SCAI_PILOT,user_sensei_178,786
1667899632.0,SCAI_PILOT,user_sensei_178,860
1667899632.001,SCAI_PILOT,user_sensei_178,792
1667899634.0,SCAI_PILOT,user_sensei_178,844
1667899634.001,SCAI_PILOT,user_sensei_178,818
1667899635.0,SCAI_PILOT,user_sensei_178,817
1667899635.001,SCAI_PILOT,user_sensei_178,782
1667899637.0,SCAI_PILOT,user_sensei_178,749
1667899637.001,SCAI_PILOT,user_sensei_178,726
1667899638.0,SCAI_PILOT,user_sensei_178,759
1667899638.001,SCAI_PILOT,user_sensei_178,790
1667899661.0,SCAI_PILOT,user_sensei_178,697
1667899662.0,SCAI_PILOT,user_sensei_178,719
1667899669.0,SCAI_PILOT,user_sensei_178,650
1667899669.001,SCAI_PILOT,user_sensei_178,833
1667899672.0,SCAI_PILOT,user_sensei_178,630
1667899672.001,SCAI_PILOT,user_sensei_178,636
1667899674.0,SCAI_PILOT,user_sensei_178,620
1667899679.0,SCAI_PILOT,user_sensei_178,870
1667899690.0,SCAI_PILOT,user_sensei_178,652
1667899690.001,SCAI_PILOT,user_sensei_178,640
1667899691.0,SCAI_PILOT,user_sensei_178,647
1667899691.001,SCAI_PILOT,user_sensei_178,653
1667899691.002,SCAI_PILOT,user_sensei_178,759
1667899746.0,SCAI_PILOT,user_sensei_178,953
1667899748.0,SCAI_PILOT,user_sensei_178,601
1667899749.0,SCAI_PILOT,user_sensei_178,626
1667899761.0,SCAI_PILOT,user_sensei_178,358
1667899761.001,SCAI_PILOT,user_sensei_178,719
1667899762.0,SCAI_PILOT,user_sensei_178,601
1667899762.001,SCAI_PILOT,user_sensei_178,700
1667899762.002,SCAI_PILOT,user_sensei_178,790
1667899778.0,SCAI_PILOT,user_sensei_178,798
1667899780.0,SCAI_PILOT,user_sensei_178,895
1667899781.0,SCAI_PILOT,user_sensei_178,680
1667899781.001,SCAI_PILOT,user_sensei_178,724
1667899781.002,SCAI_PILOT,user_sensei_178,781
1667899786.0,SCAI_PILOT,user_sensei_178,819
1667899791.0,SCAI_PILOT,user_sensei_178,745
1667899791.001,SCAI_PILOT,user_sensei_178,876
1667899793.0,SCAI_PILOT,user_sensei_178,999
1667899794.0,SCAI_PILOT,user_sensei_178,997
1667899794.001,SCAI_PILOT,user_sensei_178,980
1667899794.002,SCAI_PILOT,user_sensei_178,711
1667899796.0,SCAI_PILOT,user_sensei_178,598
1667899797.0,SCAI_PILOT,user_sensei_178,771
1667899798.0,SCAI_PILOT,user_sensei_178,782
1667899798.001,SCAI_PILOT,user_sensei_178,469
1667899799.0,SCAI_PILOT,user_sensei_178,779
1667899799.001,SCAI_PILOT,user_sensei_178,959
1667900010.0,SCAI_PILOT,user_sensei_178,544
1667900010.001,SCAI_PILOT,user_sensei_178,583
1667900015.0,SCAI_PILOT,user_sensei_178,574
1667900034.0,SCAI_PILOT,user_sensei_178,722
1667900034.001,SCAI_PILOT,user_sensei_178,717
1667900036.0,SCAI_PILOT,user_sensei_178,711
1667900037.0,SCAI_PILOT,user_sensei_178,674
1667900037.001,SCAI_PILOT,user_sensei_178,641
1667900038.0,SCAI_PILOT,user_sensei_178,634
1667900039.0,SCAI_PILOT,user_sensei_178,709
1667900039.001,SCAI_PILOT,user_sensei_178,691
1667900039.002,SCAI_PILOT,user_sensei_178,678
1667900041.0,SCAI_PILOT,user_sensei_178,755
1667900042.0,SCAI_PILOT,user_sensei_178,707
1667900042.001,SCAI_PILOT,user_sensei_178,746
1667900042.002,SCAI_PILOT,user_sensei_178,740
1667900044.0,SCAI_PILOT,user_sensei_178,758
1667900054.0,SCAI_PILOT,user_sensei_178,761
1667900055.0,SCAI_PILOT,user_sensei_178,764
1667900055.001,SCAI_PILOT,user_sensei_178,677
1667900058.0,SCAI_PILOT,user_sensei_178,654
1667900058.001,SCAI_PILOT,user_sensei_178,646
1667900058.002,SCAI_PILOT,user_sensei_178,631
1667900065.0,SCAI_PILOT,user_sensei_178,642
1667900066.0,SCAI_PILOT,user_sensei_178,694
1667900078.0,SCAI_PILOT,user_sensei_178,634
1667900079.0,SCAI_PILOT,user_sensei_178,691
1667900079.001,SCAI_PILOT,user_sensei_178,658
1667900079.002,SCAI_PILOT,user_sensei_178,681
1667900081.0,SCAI_PILOT,user_sensei_178,642
1667900082.0,SCAI_PILOT,user_sensei_178,1291
1667900082.001,SCAI_PILOT,user_sensei_178,660
1667900082.002,SCAI_PILOT,user_sensei_178,653
1667900084.0,SCAI_PILOT,user_sensei_178,661
1667900085.0,SCAI_PILOT,user_sensei_178,638
1667900085.001,SCAI_PILOT,user_sensei_178,617
1667900086.0,SCAI_PILOT,user_sensei_178,678
1667900087.0,SCAI_PILOT,user_sensei_178,665
1667900087.001,SCAI_PILOT,user_sensei_178,748
1667900087.002,SCAI_PILOT,user_sensei_178,682
1667900089.0,SCAI_PILOT,user_sensei_178,692
1667900089.001,SCAI_PILOT,user_sensei_178,643
1667900090.0,SCAI_PILOT,user_sensei_178,813
1667900090.001,SCAI_PILOT,user_sensei_178,711
1667900132.0,SCAI_PILOT,user_sensei_178,634
1667900143.0,SCAI_PILOT,user_sensei_178,776
1667900145.0,SCAI_PILOT,user_sensei_178,730
1667900145.001,SCAI_PILOT,user_sensei_178,668
1667900152.0,SCAI_PILOT,user_sensei_178,658
1667900152.001,SCAI_PILOT,user_sensei_178,601
1667900153.0,SCAI_PILOT,user_sensei_178,615
1667900153.001,SCAI_PILOT,user_sensei_178,612
1667900160.0,SCAI_PILOT,user_sensei_178,567
1667900161.0,SCAI_PILOT,user_sensei_178,614
1667900161.001,SCAI_PILOT,user_sensei_178,631
1667900161.002,SCAI_PILOT,user_sensei_178,632
1667900163.0,SCAI_PILOT,user_sensei_178,661
1667900163.001,SCAI_PILOT,user_sensei_178,623
1667900164.0,SCAI_PILOT,user_sensei_178,692
1667900164.001,SCAI_PILOT,user_sensei_178,678
1667900164.002,SCAI_PILOT,user_sensei_178,674
1667900181.0,SCAI_PILOT,user_sensei_178,750
1667900182.0,SCAI_PILOT,user_sensei_178,755
1667900182.001,SCAI_PILOT,user_sensei_178,650
1667900185.0,SCAI_PILOT,user_sensei_178,654
1667900185.001,SCAI_PILOT,user_sensei_178,748
1667900187.0,SCAI_PILOT,user_sensei_178,637
1667900187.001,SCAI_PILOT,user_sensei_178,737
1667900188.0,SCAI_PILOT,user_sensei_178,766
1667900189.0,SCAI_PILOT,user_sensei_178,1039
1667900190.0,SCAI_PILOT,user_sensei_178,1069
1667900190.001,SCAI_PILOT,user_sensei_178,722
1667900192.0,SCAI_PILOT,user_sensei_178,725
1667900192.001,SCAI_PILOT,user_sensei_178,736
1667900193.0,SCAI_PILOT,user_sensei_178,648
1667900193.001,SCAI_PILOT,user_sensei_178,1352
1667900195.0,SCAI_PILOT,user_sensei_178,701
1667900196.0,SCAI_PILOT,user_sensei_178,758
1667900197.0,SCAI_PILOT,user_sensei_178,725
1667900197.001,SCAI_PILOT,user_sensei_178,744
1667900198.0,SCAI_PILOT,user_sensei_178,705
1667900198.001,SCAI_PILOT,user_sensei_178,660
1667900198.002,SCAI_PILOT,user_sensei_178,628
1667900200.0,SCAI_PILOT,user_sensei_178,662
1667900201.0,SCAI_PILOT,user_sensei_178,698
1667900201.001,SCAI_PILOT,user_sensei_178,752
1667900201.002,SCAI_PILOT,user_sensei_178,808
1667900216.0,SCAI_PILOT,user_sensei_178,662
1667900217.0,SCAI_PILOT,user_sensei_178,622
