projectId,userId,time,hr
SCAI-ECG-BP,user_sensei_661,1668088800.581,96
SCAI-ECG-BP,user_sensei_661,1668088801.581,96
SCAI-ECG-BP,user_sensei_661,1668088802.581,96
SCAI-ECG-BP,user_sensei_661,1668088803.581,97
SCAI-ECG-BP,user_sensei_661,1668088804.581,97
SCAI-ECG-BP,user_sensei_661,1668088805.581,97
SCAI-ECG-BP,user_sensei_661,1668088806.581,97
SCAI-ECG-BP,user_sensei_661,1668088807.581,97
SCAI-ECG-BP,user_sensei_661,1668088808.581,97
SCAI-ECG-BP,user_sensei_661,1668088809.581,97
SCAI-ECG-BP,user_sensei_661,1668088810.581,96
SCAI-ECG-BP,user_sensei_661,1668088811.581,96
SCAI-ECG-BP,user_sensei_661,1668088812.581,96
SCAI-ECG-BP,user_sensei_661,1668088813.581,96
SCAI-ECG-BP,user_sensei_661,1668088814.581,96
SCAI-ECG-BP,user_sensei_661,1668088815.581,95
SCAI-ECG-BP,user_sensei_661,1668088816.581,95
SCAI-ECG-BP,user_sensei_661,1668088817.581,95
SCAI-ECG-BP,user_sensei_661,1668088818.581,95
SCAI-ECG-BP,user_sensei_661,1668088819.581,95
SCAI-ECG-BP,user_sensei_661,1668088820.581,95
SCAI-ECG-BP,user_sensei_661,1668088821.581,94
SCAI-ECG-BP,user_sensei_661,1668088822.581,93
SCAI-ECG-BP,user_sensei_661,1668088823.581,91
SCAI-ECG-BP,user_sensei_661,1668088824.581,88
SCAI-ECG-BP,user_sensei_661,1668088825.581,87
SCAI-ECG-BP,user_sensei_661,1668088826.581,87
SCAI-ECG-BP,user_sensei_661,1668088827.581,87
SCAI-ECG-BP,user_sensei_661,1668088828.581,87
SCAI-ECG-BP,user_sensei_661,1668088829.581,88
SCAI-ECG-BP,user_sensei_661,1668088830.581,88
SCAI-ECG-BP,user_sensei_661,1668088831.581,88
SCAI-ECG-BP,user_sensei_661,1668088832.581,89
SCAI-ECG-BP,user_sensei_661,1668088833.581,89
SCAI-ECG-BP,user_sensei_661,1668088834.581,88
SCAI-ECG-BP,user_sensei_661,1668088835.581,87
SCAI-ECG-BP,user_sensei_661,1668088836.581,86
SCAI-ECG-BP,user_sensei_661,1668088837.581,85
SCAI-ECG-BP,user_sensei_661,1668088838.581,85
SCAI-ECG-BP,user_sensei_661,1668088839.581,85
SCAI-ECG-BP,user_sensei_661,1668088840.581,85
SCAI-ECG-BP,user_sensei_661,1668088841.581,86
SCAI-ECG-BP,user_sensei_661,1668088842.581,87
SCAI-ECG-BP,user_sensei_661,1668088843.581,88
SCAI-ECG-BP,user_sensei_661,1668088844.581,87
SCAI-ECG-BP,user_sensei_661,1668088845.581,87
SCAI-ECG-BP,user_sensei_661,1668088846.581,88
SCAI-ECG-BP,user_sensei_661,1668088847.581,88
SCAI-ECG-BP,user_sensei_661,1668088848.581,88
SCAI-ECG-BP,user_sensei_661,1668088849.581,89
SCAI-ECG-BP,user_sensei_661,1668088850.581,89
SCAI-ECG-BP,user_sensei_661,1668088851.581,90
SCAI-ECG-BP,user_sensei_661,1668088852.581,91
SCAI-ECG-BP,user_sensei_661,1668088853.581,91
SCAI-ECG-BP,user_sensei_661,1668088854.581,91
SCAI-ECG-BP,user_sensei_661,1668088855.581,91
SCAI-ECG-BP,user_sensei_661,1668088856.581,92
