time,projectId,userId,metric_id,chunk_index,quality,body_pose,led_pd_pos,offset_column,exp,led,gain,value
1667895301.398,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.406,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.414,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.421,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.429,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.437,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.445,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.453,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.46,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.468,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.476,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.484,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.492,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.5,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.507,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.515,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.523,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.531,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.539,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.546,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.554,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.562,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.57,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.578,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.585,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.593,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.601,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.609,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.617,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.625,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.632,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.64,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.648,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.656,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.664,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.671,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.679,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.687,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.695,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.703,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.71,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.718,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.726,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.734,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.742,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.75,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.757,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.765,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.773,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.781,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.789,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.796,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.804,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.812,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.82,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.828,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.835,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.843,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.851,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.859,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.867,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.875,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.882,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.89,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.898,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.906,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.914,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.921,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.929,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.937,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.945,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.953,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.96,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.968,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.976,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.984,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895301.992,SCAI_PILOT,user_sensei_178,0x7e,10,4,1,12,0,0,61,3,65535
1667895302.0,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,61,3,65535
1667895302.007,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,61,3,65535
1667895302.015,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,61,3,65535
1667895302.023,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,61,3,65535
1667895302.031,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,61,3,65535
1667895302.039,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,61,3,65535
1667895302.046,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,61,3,65535
1667895302.054,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,61,3,65535
1667895302.062,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.07,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.078,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.085,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.093,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.101,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.109,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.117,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.125,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.132,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.14,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.148,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.156,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.164,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.171,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.179,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.187,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.195,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.203,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.21,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.218,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.226,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.234,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.242,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.25,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.257,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.265,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.273,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.281,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.289,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.296,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.304,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.312,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.32,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.328,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.335,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.343,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.351,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.359,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.367,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.375,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.382,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.39,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.398,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.406,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.414,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.421,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.429,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.437,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.445,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.453,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.46,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.468,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.476,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.484,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.492,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.5,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.507,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.515,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.523,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.531,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.539,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.546,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.554,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.562,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.57,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.578,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.585,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.593,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.601,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.609,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.617,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.625,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.632,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.64,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.648,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.656,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.664,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.671,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.679,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.687,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.695,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.703,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.71,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.718,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.726,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.734,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.742,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.75,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.757,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.765,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.773,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.781,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.789,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.796,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.804,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.812,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.82,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.828,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.835,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.843,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.851,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.859,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.867,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.875,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.882,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.89,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.898,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.906,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.914,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.921,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.929,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.937,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.945,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.953,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.96,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.968,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.976,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.984,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895302.992,SCAI_PILOT,user_sensei_178,0x7e,11,4,1,12,0,0,40,3,65535
1667895303.0,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,3,65535
1667895303.007,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,3,65535
1667895303.015,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,3,65535
1667895303.023,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,3,65535
1667895303.031,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,3,65535
1667895303.039,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,3,65535
1667895303.046,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,3,65535
1667895303.054,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,3,65535
1667895303.062,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.07,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.078,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.085,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.093,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.101,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.109,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.117,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.125,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.132,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.14,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.148,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.156,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.164,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.171,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.179,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.187,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.195,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
1667895303.203,SCAI_PILOT,user_sensei_178,0x7e,12,4,1,12,0,0,40,2,65535
