projectId,userId,time,x,y,z
SCAI-ECG-BP,user_sensei_223,1668437764.689,790,1992,-501
SCAI-ECG-BP,user_sensei_223,1668437764.889,1010,1712,-433
SCAI-ECG-BP,user_sensei_223,1668437765.089,1098,1801,-440
SCAI-ECG-BP,user_sensei_223,1668437765.289,994,1601,-478
SCAI-ECG-BP,user_sensei_223,1668437765.489,1030,1652,-642
SCAI-ECG-BP,user_sensei_223,1668437765.689,982,1330,-238
SCAI-ECG-BP,user_sensei_223,1668437765.889,840,1359,-377
SCAI-ECG-BP,user_sensei_223,1668437766.089,1625,1379,-294
SCAI-ECG-BP,user_sensei_223,1668437766.289,1134,1458,-698
SCAI-ECG-BP,user_sensei_223,1668437766.489,1135,1481,-736
SCAI-ECG-BP,user_sensei_223,1668437766.689,931,1447,-951
SCAI-ECG-BP,user_sensei_223,1668437766.889,1967,608,-649
SCAI-ECG-BP,user_sensei_223,1668437767.089,1022,657,-667
SCAI-ECG-BP,user_sensei_223,1668437767.289,-293,1741,-1323
SCAI-ECG-BP,user_sensei_223,1668437767.489,211,1196,-2224
SCAI-ECG-BP,user_sensei_223,1668437767.689,-217,304,-1151
SCAI-ECG-BP,user_sensei_223,1668437767.889,59,1651,-2158
SCAI-ECG-BP,user_sensei_223,1668437768.089,-882,2664,-1351
SCAI-ECG-BP,user_sensei_223,1668437768.289,-820,2189,-185
SCAI-ECG-BP,user_sensei_223,1668437768.489,1,1703,-1263
SCAI-ECG-BP,user_sensei_223,1668437768.689,147,1677,-1168
SCAI-ECG-BP,user_sensei_223,1668437768.889,-1044,2106,-664
SCAI-ECG-BP,user_sensei_223,1668437769.089,37,2279,-685
SCAI-ECG-BP,user_sensei_223,1668437769.289,173,2043,-383
SCAI-ECG-BP,user_sensei_223,1668437769.489,-380,2343,-281
SCAI-ECG-BP,user_sensei_223,1668437769.689,28,1952,1
SCAI-ECG-BP,user_sensei_223,1668437769.889,-133,1893,-31
SCAI-ECG-BP,user_sensei_223,1668437770.089,-6,1916,22
SCAI-ECG-BP,user_sensei_223,1668437770.289,-367,2635,445
SCAI-ECG-BP,user_sensei_223,1668437770.489,-283,2143,195
SCAI-ECG-BP,user_sensei_223,1668437773.682,-238,1984,26
SCAI-ECG-BP,user_sensei_223,1668437773.882,-380,2171,9
SCAI-ECG-BP,user_sensei_223,1668437774.082,-413,1972,-111
SCAI-ECG-BP,user_sensei_223,1668437774.282,138,2204,-134
SCAI-ECG-BP,user_sensei_223,1668437774.482,-422,2072,10
SCAI-ECG-BP,user_sensei_223,1668437774.682,-8,2033,-15
SCAI-ECG-BP,user_sensei_223,1668437774.882,91,2011,-44
SCAI-ECG-BP,user_sensei_223,1668437775.082,310,1977,-68
SCAI-ECG-BP,user_sensei_223,1668437775.282,124,1906,-152
SCAI-ECG-BP,user_sensei_223,1668437775.482,392,1866,-92
SCAI-ECG-BP,user_sensei_223,1668437775.682,-78,2104,97
SCAI-ECG-BP,user_sensei_223,1668437775.882,102,2071,226
SCAI-ECG-BP,user_sensei_223,1668437776.082,-10,1976,547
SCAI-ECG-BP,user_sensei_223,1668437776.282,-754,1932,563
SCAI-ECG-BP,user_sensei_223,1668437776.482,-651,1382,671
SCAI-ECG-BP,user_sensei_223,1668437776.682,159,1596,428
SCAI-ECG-BP,user_sensei_223,1668437776.882,-16,2337,699
SCAI-ECG-BP,user_sensei_223,1668437777.082,-392,2645,1464
SCAI-ECG-BP,user_sensei_223,1668437777.282,-694,2263,677
SCAI-ECG-BP,user_sensei_223,1668437777.482,-590,1207,807
SCAI-ECG-BP,user_sensei_223,1668437777.682,-423,1786,776
SCAI-ECG-BP,user_sensei_223,1668437777.882,-77,1492,669
SCAI-ECG-BP,user_sensei_223,1668437778.082,-837,2078,959
SCAI-ECG-BP,user_sensei_223,1668437778.282,-1076,1653,628
SCAI-ECG-BP,user_sensei_223,1668437778.482,-538,1943,525
SCAI-ECG-BP,user_sensei_223,1668437778.682,-498,1179,647
SCAI-ECG-BP,user_sensei_223,1668437778.882,-625,1796,348
SCAI-ECG-BP,user_sensei_223,1668437779.082,-237,1760,476
SCAI-ECG-BP,user_sensei_223,1668437779.282,-336,1988,647
SCAI-ECG-BP,user_sensei_223,1668437779.482,-118,2076,623
SCAI-ECG-BP,user_sensei_223,1668437779.682,77,2078,569
SCAI-ECG-BP,user_sensei_223,1668437779.882,-215,1561,836
SCAI-ECG-BP,user_sensei_223,1668437780.082,-103,1788,782
SCAI-ECG-BP,user_sensei_223,1668437780.282,-374,2038,734
SCAI-ECG-BP,user_sensei_223,1668437780.482,-720,1558,710
SCAI-ECG-BP,user_sensei_223,1668437780.682,-79,1634,728
SCAI-ECG-BP,user_sensei_223,1668437780.882,-460,1807,810
SCAI-ECG-BP,user_sensei_223,1668437781.082,-38,1714,667
SCAI-ECG-BP,user_sensei_223,1668437781.282,-440,1806,795
SCAI-ECG-BP,user_sensei_223,1668437781.482,-480,1843,776
SCAI-ECG-BP,user_sensei_223,1668437781.682,-350,1800,726
SCAI-ECG-BP,user_sensei_223,1668437781.882,-279,1862,727
SCAI-ECG-BP,user_sensei_223,1668437782.082,-319,1785,757
SCAI-ECG-BP,user_sensei_223,1668437782.282,-456,1884,780
SCAI-ECG-BP,user_sensei_223,1668437782.482,-224,1973,715
SCAI-ECG-BP,user_sensei_223,1668437782.682,-418,1816,789
SCAI-ECG-BP,user_sensei_223,1668437782.882,-475,1804,525
SCAI-ECG-BP,user_sensei_223,1668437783.082,-293,1913,638
SCAI-ECG-BP,user_sensei_223,1668437783.282,-303,1858,686
SCAI-ECG-BP,user_sensei_223,1668437783.482,-491,1800,655
SCAI-ECG-BP,user_sensei_223,1668437783.682,-359,1861,666
